"trainer/global_step","pretraining - train_loss","pretraining - train_loss__MIN","pretraining - train_loss__MAX","pretraining - _step","pretraining - _step__MIN","pretraining - _step__MAX"
"5319","53.98487091064453","53.98487091064453","53.98487091064453","531","531","531"
"5339","100.51646423339844","100.51646423339844","100.51646423339844","533","533","533"
"5369","140.630859375","140.630859375","140.630859375","536","536","536"
"5419","40.82673645019531","40.82673645019531","40.82673645019531","541","541","541"
"5429","75.64934539794922","75.64934539794922","75.64934539794922","542","542","542"
"5449","194.61581420898438","194.61581420898438","194.61581420898438","544","544","544"
"5489","45.14348602294922","45.14348602294922","45.14348602294922","548","548","548"
"5499","72.51718139648438","72.51718139648438","72.51718139648438","549","549","549"
"5509","40.324058532714844","40.324058532714844","40.324058532714844","550","550","550"
"5519","155.87966918945312","155.87966918945312","155.87966918945312","551","551","551"
"5599","72.52385711669922","72.52385711669922","72.52385711669922","559","559","559"
"5639","79.10172271728516","79.10172271728516","79.10172271728516","563","563","563"
"5649","390.98455810546875","390.98455810546875","390.98455810546875","564","564","564"
"5679","44.847259521484375","44.847259521484375","44.847259521484375","567","567","567"
"5739","97.39749145507812","97.39749145507812","97.39749145507812","573","573","573"
"5749","144.37911987304688","144.37911987304688","144.37911987304688","574","574","574"
"5769","148.62940979003906","148.62940979003906","148.62940979003906","576","576","576"
"5779","257.7425537109375","257.7425537109375","257.7425537109375","577","577","577"
"5819","45.07358932495117","45.07358932495117","45.07358932495117","581","581","581"
"5829","60.39468765258789","60.39468765258789","60.39468765258789","582","582","582"
"5839","67.927490234375","67.927490234375","67.927490234375","583","583","583"
"5849","106.97911071777344","106.97911071777344","106.97911071777344","584","584","584"
"5859","45.866233825683594","45.866233825683594","45.866233825683594","585","585","585"
"5869","305.74029541015625","305.74029541015625","305.74029541015625","586","586","586"
"5889","120.94442749023438","120.94442749023438","120.94442749023438","588","588","588"
"5909","52.28539276123047","52.28539276123047","52.28539276123047","590","590","590"
"5919","63.54259490966797","63.54259490966797","63.54259490966797","591","591","591"
"5929","102.02454376220703","102.02454376220703","102.02454376220703","592","592","592"
"5949","51.450016021728516","51.450016021728516","51.450016021728516","594","594","594"
"5959","101.11393737792969","101.11393737792969","101.11393737792969","595","595","595"
"5969","52.0281867980957","52.0281867980957","52.0281867980957","596","596","596"
"5979","57.16011047363281","57.16011047363281","57.16011047363281","597","597","597"
"5989","125.31637573242188","125.31637573242188","125.31637573242188","598","598","598"
"6039","136.849853515625","136.849853515625","136.849853515625","603","603","603"
"6059","57.019683837890625","57.019683837890625","57.019683837890625","605","605","605"
"6079","100.674072265625","100.674072265625","100.674072265625","607","607","607"
"6089","48.383811950683594","48.383811950683594","48.383811950683594","608","608","608"
"6129","231.8510284423828","231.8510284423828","231.8510284423828","612","612","612"
"6139","179.21554565429688","179.21554565429688","179.21554565429688","613","613","613"
"6159","66.3191146850586","66.3191146850586","66.3191146850586","615","615","615"
"6169","62.520606994628906","62.520606994628906","62.520606994628906","616","616","616"
"6189","111.89662170410156","111.89662170410156","111.89662170410156","618","618","618"
"6219","263.904052734375","263.904052734375","263.904052734375","621","621","621"
"6229","61.559181213378906","61.559181213378906","61.559181213378906","622","622","622"
"6249","88.76925659179688","88.76925659179688","88.76925659179688","624","624","624"
"6259","52.903663635253906","52.903663635253906","52.903663635253906","625","625","625"
"6279","152.5151824951172","152.5151824951172","152.5151824951172","627","627","627"
"6339","70.10818481445312","70.10818481445312","70.10818481445312","633","633","633"
"6349","93.87126922607422","93.87126922607422","93.87126922607422","634","634","634"
"6359","32.572593688964844","32.572593688964844","32.572593688964844","635","635","635"
"6429","38.248756408691406","38.248756408691406","38.248756408691406","642","642","642"
"6439","133.0347900390625","133.0347900390625","133.0347900390625","643","643","643"
"6459","104.26322937011719","104.26322937011719","104.26322937011719","645","645","645"
"6469","62.08308029174805","62.08308029174805","62.08308029174805","646","646","646"
"6479","190.86184692382812","190.86184692382812","190.86184692382812","647","647","647"
"6489","71.44183349609375","71.44183349609375","71.44183349609375","648","648","648"
"6509","63.22097396850586","63.22097396850586","63.22097396850586","650","650","650"
"6519","76.42056274414062","76.42056274414062","76.42056274414062","651","651","651"
"6529","33.54790496826172","33.54790496826172","33.54790496826172","652","652","652"
"6619","107.82975769042969","107.82975769042969","107.82975769042969","661","661","661"
"6629","77.05685424804688","77.05685424804688","77.05685424804688","662","662","662"
"6669","58.14814758300781","58.14814758300781","58.14814758300781","666","666","666"
"6679","87.9688720703125","87.9688720703125","87.9688720703125","667","667","667"
"6709","79.91106414794922","79.91106414794922","79.91106414794922","670","670","670"
"6749","43.40694046020508","43.40694046020508","43.40694046020508","674","674","674"
"6759","42.8009033203125","42.8009033203125","42.8009033203125","675","675","675"
"6829","44.28291320800781","44.28291320800781","44.28291320800781","682","682","682"
"6859","132.44940185546875","132.44940185546875","132.44940185546875","685","685","685"
"6909","103.00086975097656","103.00086975097656","103.00086975097656","690","690","690"
"6919","35.97431182861328","35.97431182861328","35.97431182861328","691","691","691"
"6929","78.36231994628906","78.36231994628906","78.36231994628906","692","692","692"
"6949","108.12433624267578","108.12433624267578","108.12433624267578","694","694","694"
"6969","60.09327697753906","60.09327697753906","60.09327697753906","696","696","696"
"6999","60.48311233520508","60.48311233520508","60.48311233520508","699","699","699"
"7019","98.48783874511719","98.48783874511719","98.48783874511719","701","701","701"
"7029","103.53700256347656","103.53700256347656","103.53700256347656","702","702","702"
"7129","51.049957275390625","51.049957275390625","51.049957275390625","712","712","712"
"7149","105.12614440917969","105.12614440917969","105.12614440917969","714","714","714"
"7189","76.58079528808594","76.58079528808594","76.58079528808594","718","718","718"
"7199","104.51598358154297","104.51598358154297","104.51598358154297","719","719","719"
"7219","70.99983215332031","70.99983215332031","70.99983215332031","721","721","721"
