"trainer/global_step","pretraining - train_loss","pretraining - train_loss__MIN","pretraining - train_loss__MAX","pretraining - _step","pretraining - _step__MIN","pretraining - _step__MAX"
"2249","57.43336486816406","57.43336486816406","57.43336486816406","224","224","224"
"2259","50.978050231933594","50.978050231933594","50.978050231933594","225","225","225"
"2269","51.18098449707031","51.18098449707031","51.18098449707031","226","226","226"
"2279","52.842613220214844","52.842613220214844","52.842613220214844","227","227","227"
"2299","72.1656494140625","72.1656494140625","72.1656494140625","229","229","229"
"2309","141.15493774414062","141.15493774414062","141.15493774414062","230","230","230"
"2339","85.88616943359375","85.88616943359375","85.88616943359375","233","233","233"
"2349","271.2458801269531","271.2458801269531","271.2458801269531","234","234","234"
"2359","294.72979736328125","294.72979736328125","294.72979736328125","235","235","235"
"2409","50.60929489135742","50.60929489135742","50.60929489135742","240","240","240"
"2439","270.90179443359375","270.90179443359375","270.90179443359375","243","243","243"
"2449","248.0956268310547","248.0956268310547","248.0956268310547","244","244","244"
"2469","158.763671875","158.763671875","158.763671875","246","246","246"
"2479","43.55536651611328","43.55536651611328","43.55536651611328","247","247","247"
"2499","38.73856735229492","38.73856735229492","38.73856735229492","249","249","249"
"2539","50.76691818237305","50.76691818237305","50.76691818237305","253","253","253"
"2549","51.247371673583984","51.247371673583984","51.247371673583984","254","254","254"
"2589","150.63137817382812","150.63137817382812","150.63137817382812","258","258","258"
"2659","36.90718078613281","36.90718078613281","36.90718078613281","265","265","265"
"2679","88.85800170898438","88.85800170898438","88.85800170898438","267","267","267"
"2699","94.90592956542969","94.90592956542969","94.90592956542969","269","269","269"
"2729","41.88689422607422","41.88689422607422","41.88689422607422","272","272","272"
"2739","135.83529663085938","135.83529663085938","135.83529663085938","273","273","273"
"2769","48.802059173583984","48.802059173583984","48.802059173583984","276","276","276"
"2779","146.55865478515625","146.55865478515625","146.55865478515625","277","277","277"
"2809","165.71307373046875","165.71307373046875","165.71307373046875","280","280","280"
"2839","44.070743560791016","44.070743560791016","44.070743560791016","283","283","283"
"2899","114.49896240234375","114.49896240234375","114.49896240234375","289","289","289"
"2919","91.62510681152344","91.62510681152344","91.62510681152344","291","291","291"
"2949","60.57221221923828","60.57221221923828","60.57221221923828","294","294","294"
"3009","36.620704650878906","36.620704650878906","36.620704650878906","300","300","300"
"3029","43.782249450683594","43.782249450683594","43.782249450683594","302","302","302"
"3039","78.47486877441406","78.47486877441406","78.47486877441406","303","303","303"
"3049","143.487060546875","143.487060546875","143.487060546875","304","304","304"
"3059","53.924964904785156","53.924964904785156","53.924964904785156","305","305","305"
"3089","93.61890411376953","93.61890411376953","93.61890411376953","308","308","308"
"3099","85.8011245727539","85.8011245727539","85.8011245727539","309","309","309"
"3139","55.7651252746582","55.7651252746582","55.7651252746582","313","313","313"
"3149","131.83316040039062","131.83316040039062","131.83316040039062","314","314","314"
"3169","96.22795104980469","96.22795104980469","96.22795104980469","316","316","316"
"3179","50.315223693847656","50.315223693847656","50.315223693847656","317","317","317"
"3199","131.01992797851562","131.01992797851562","131.01992797851562","319","319","319"
"3249","177.2568817138672","177.2568817138672","177.2568817138672","324","324","324"
"3309","39.89026641845703","39.89026641845703","39.89026641845703","330","330","330"
"3319","176.82815551757812","176.82815551757812","176.82815551757812","331","331","331"
"3359","110.54541778564453","110.54541778564453","110.54541778564453","335","335","335"
"3369","46.356475830078125","46.356475830078125","46.356475830078125","336","336","336"
"3379","70.39728546142578","70.39728546142578","70.39728546142578","337","337","337"
"3439","119.94569396972656","119.94569396972656","119.94569396972656","343","343","343"
"3469","97.1759262084961","97.1759262084961","97.1759262084961","346","346","346"
"3489","88.97569274902344","88.97569274902344","88.97569274902344","348","348","348"
"3509","70.22482299804688","70.22482299804688","70.22482299804688","350","350","350"
"3529","41.79065704345703","41.79065704345703","41.79065704345703","352","352","352"
"3559","70.25367736816406","70.25367736816406","70.25367736816406","355","355","355"
"3609","67.03855895996094","67.03855895996094","67.03855895996094","360","360","360"
"3619","39.30482482910156","39.30482482910156","39.30482482910156","361","361","361"
"3649","82.2637939453125","82.2637939453125","82.2637939453125","364","364","364"
"3669","65.59689331054688","65.59689331054688","65.59689331054688","366","366","366"
"3679","48.08017349243164","48.08017349243164","48.08017349243164","367","367","367"
"3699","44.00979232788086","44.00979232788086","44.00979232788086","369","369","369"
"3719","55.43767547607422","55.43767547607422","55.43767547607422","371","371","371"
"3769","82.48922729492188","82.48922729492188","82.48922729492188","376","376","376"
"3779","77.11911010742188","77.11911010742188","77.11911010742188","377","377","377"
"3819","59.870079040527344","59.870079040527344","59.870079040527344","381","381","381"
"3889","56.272396087646484","56.272396087646484","56.272396087646484","388","388","388"
"3899","60.5257453918457","60.5257453918457","60.5257453918457","389","389","389"
"3919","626.8101196289062","626.8101196289062","626.8101196289062","391","391","391"
"3949","162.1730194091797","162.1730194091797","162.1730194091797","394","394","394"
"3969","111.21696472167969","111.21696472167969","111.21696472167969","396","396","396"
"4009","58.117286682128906","58.117286682128906","58.117286682128906","400","400","400"
"4049","36.201927185058594","36.201927185058594","36.201927185058594","404","404","404"
"4069","91.64720916748047","91.64720916748047","91.64720916748047","406","406","406"
"4099","88.15410614013672","88.15410614013672","88.15410614013672","409","409","409"
"4139","133.58270263671875","133.58270263671875","133.58270263671875","413","413","413"
"4249","34.76514434814453","34.76514434814453","34.76514434814453","424","424","424"
"4259","63.5079231262207","63.5079231262207","63.5079231262207","425","425","425"
"4269","96.1009521484375","96.1009521484375","96.1009521484375","426","426","426"
"4279","234.18014526367188","234.18014526367188","234.18014526367188","427","427","427"
"4299","58.00113296508789","58.00113296508789","58.00113296508789","429","429","429"
"4349","99.01732635498047","99.01732635498047","99.01732635498047","434","434","434"
"4409","46.14707565307617","46.14707565307617","46.14707565307617","440","440","440"
"4419","37.24108123779297","37.24108123779297","37.24108123779297","441","441","441"
"4469","44.12864685058594","44.12864685058594","44.12864685058594","446","446","446"
"4509","87.32295989990234","87.32295989990234","87.32295989990234","450","450","450"
"4539","124.86979675292969","124.86979675292969","124.86979675292969","453","453","453"
"4549","52.581050872802734","52.581050872802734","52.581050872802734","454","454","454"
"4569","47.42509841918945","47.42509841918945","47.42509841918945","456","456","456"
"4579","89.87127685546875","89.87127685546875","89.87127685546875","457","457","457"
"4599","79.60221862792969","79.60221862792969","79.60221862792969","459","459","459"
"4609","86.03144836425781","86.03144836425781","86.03144836425781","460","460","460"
"4619","52.327308654785156","52.327308654785156","52.327308654785156","461","461","461"
"4629","83.54936981201172","83.54936981201172","83.54936981201172","462","462","462"
"4649","109.13345336914062","109.13345336914062","109.13345336914062","464","464","464"
"4679","78.07965850830078","78.07965850830078","78.07965850830078","467","467","467"
"4699","114.61711120605469","114.61711120605469","114.61711120605469","469","469","469"
"4719","93.31553649902344","93.31553649902344","93.31553649902344","471","471","471"
"4749","135.45631408691406","135.45631408691406","135.45631408691406","474","474","474"
"4769","116.58280944824219","116.58280944824219","116.58280944824219","476","476","476"
"4819","187.3275146484375","187.3275146484375","187.3275146484375","481","481","481"
"4829","44.91267776489258","44.91267776489258","44.91267776489258","482","482","482"
"4879","69.04316711425781","69.04316711425781","69.04316711425781","487","487","487"
"4889","109.16316223144531","109.16316223144531","109.16316223144531","488","488","488"
"4899","43.31034469604492","43.31034469604492","43.31034469604492","489","489","489"
"4939","97.11717224121094","97.11717224121094","97.11717224121094","493","493","493"
"4949","80.55098724365234","80.55098724365234","80.55098724365234","494","494","494"
"4959","65.65785217285156","65.65785217285156","65.65785217285156","495","495","495"
"4969","214.2469482421875","214.2469482421875","214.2469482421875","496","496","496"
"4979","140.5399627685547","140.5399627685547","140.5399627685547","497","497","497"
"4989","42.351539611816406","42.351539611816406","42.351539611816406","498","498","498"
"5009","37.27735137939453","37.27735137939453","37.27735137939453","500","500","500"
"5019","81.87210083007812","81.87210083007812","81.87210083007812","501","501","501"
"5029","87.34563446044922","87.34563446044922","87.34563446044922","502","502","502"
"5059","101.87744140625","101.87744140625","101.87744140625","505","505","505"
"5109","58.51945495605469","58.51945495605469","58.51945495605469","510","510","510"
"5119","38.73595428466797","38.73595428466797","38.73595428466797","511","511","511"
"5139","60.11443328857422","60.11443328857422","60.11443328857422","513","513","513"
"5149","107.20533752441406","107.20533752441406","107.20533752441406","514","514","514"
"5169","62.76863479614258","62.76863479614258","62.76863479614258","516","516","516"
"5189","59.937843322753906","59.937843322753906","59.937843322753906","518","518","518"
"5259","117.9050064086914","117.9050064086914","117.9050064086914","525","525","525"
"5269","96.75736236572266","96.75736236572266","96.75736236572266","526","526","526"
"5319","45.1175537109375","45.1175537109375","45.1175537109375","531","531","531"
"5339","136.78639221191406","136.78639221191406","136.78639221191406","533","533","533"
"5369","152.943359375","152.943359375","152.943359375","536","536","536"
"5419","44.94641876220703","44.94641876220703","44.94641876220703","541","541","541"
"5429","40.780208587646484","40.780208587646484","40.780208587646484","542","542","542"
"5449","169.75575256347656","169.75575256347656","169.75575256347656","544","544","544"
"5489","41.8365592956543","41.8365592956543","41.8365592956543","548","548","548"
"5499","52.63054656982422","52.63054656982422","52.63054656982422","549","549","549"
"5509","39.82972717285156","39.82972717285156","39.82972717285156","550","550","550"
"5519","143.78163146972656","143.78163146972656","143.78163146972656","551","551","551"
"5599","85.17012023925781","85.17012023925781","85.17012023925781","559","559","559"
"5639","129.9197540283203","129.9197540283203","129.9197540283203","563","563","563"
"5649","389.9875793457031","389.9875793457031","389.9875793457031","564","564","564"
"5679","46.646148681640625","46.646148681640625","46.646148681640625","567","567","567"
"5739","73.558837890625","73.558837890625","73.558837890625","573","573","573"
"5749","161.60357666015625","161.60357666015625","161.60357666015625","574","574","574"
"5769","87.4225845336914","87.4225845336914","87.4225845336914","576","576","576"
"5779","212.79705810546875","212.79705810546875","212.79705810546875","577","577","577"
"5819","47.95068359375","47.95068359375","47.95068359375","581","581","581"
"5829","51.25307083129883","51.25307083129883","51.25307083129883","582","582","582"
"5839","56.48762130737305","56.48762130737305","56.48762130737305","583","583","583"
"5849","155.61451721191406","155.61451721191406","155.61451721191406","584","584","584"
"5859","49.493988037109375","49.493988037109375","49.493988037109375","585","585","585"
"5869","297.2750244140625","297.2750244140625","297.2750244140625","586","586","586"
"5889","165.6235809326172","165.6235809326172","165.6235809326172","588","588","588"
"5909","62.00758743286133","62.00758743286133","62.00758743286133","590","590","590"
"5919","56.15960693359375","56.15960693359375","56.15960693359375","591","591","591"
"5929","192.52784729003906","192.52784729003906","192.52784729003906","592","592","592"
"5949","47.341163635253906","47.341163635253906","47.341163635253906","594","594","594"
"5959","107.74714660644531","107.74714660644531","107.74714660644531","595","595","595"
"5969","46.75686264038086","46.75686264038086","46.75686264038086","596","596","596"
"5979","49.628353118896484","49.628353118896484","49.628353118896484","597","597","597"
"5989","112.55792236328125","112.55792236328125","112.55792236328125","598","598","598"
"6039","66.40025329589844","66.40025329589844","66.40025329589844","603","603","603"
"6059","49.51741409301758","49.51741409301758","49.51741409301758","605","605","605"
"6079","67.34310150146484","67.34310150146484","67.34310150146484","607","607","607"
"6089","41.74769592285156","41.74769592285156","41.74769592285156","608","608","608"
"6129","102.59075927734375","102.59075927734375","102.59075927734375","612","612","612"
"6139","76.11689758300781","76.11689758300781","76.11689758300781","613","613","613"
"6159","63.89322280883789","63.89322280883789","63.89322280883789","615","615","615"
"6169","62.591583251953125","62.591583251953125","62.591583251953125","616","616","616"
"6189","164.51361083984375","164.51361083984375","164.51361083984375","618","618","618"
"6219","138.739501953125","138.739501953125","138.739501953125","621","621","621"
"6229","90.63191223144531","90.63191223144531","90.63191223144531","622","622","622"
"6249","75.97297668457031","75.97297668457031","75.97297668457031","624","624","624"
"6279","127.83375549316406","127.83375549316406","127.83375549316406","627","627","627"
"6339","78.03623962402344","78.03623962402344","78.03623962402344","633","633","633"
"6349","96.94523620605469","96.94523620605469","96.94523620605469","634","634","634"
"6359","33.854095458984375","33.854095458984375","33.854095458984375","635","635","635"
"6429","40.39849090576172","40.39849090576172","40.39849090576172","642","642","642"
"6439","104.72830200195312","104.72830200195312","104.72830200195312","643","643","643"
"6459","109.25062561035156","109.25062561035156","109.25062561035156","645","645","645"
"6469","63.28080749511719","63.28080749511719","63.28080749511719","646","646","646"
"6479","177.37579345703125","177.37579345703125","177.37579345703125","647","647","647"
"6489","72.33399200439453","72.33399200439453","72.33399200439453","648","648","648"
"6509","78.46488189697266","78.46488189697266","78.46488189697266","650","650","650"
"6519","67.07747650146484","67.07747650146484","67.07747650146484","651","651","651"
"6529","37.728118896484375","37.728118896484375","37.728118896484375","652","652","652"
"6619","64.91445922851562","64.91445922851562","64.91445922851562","661","661","661"
"6629","83.93488311767578","83.93488311767578","83.93488311767578","662","662","662"
"6679","123.566650390625","123.566650390625","123.566650390625","667","667","667"
"6709","67.97246551513672","67.97246551513672","67.97246551513672","670","670","670"
"6749","51.360023498535156","51.360023498535156","51.360023498535156","674","674","674"
"6759","36.76677703857422","36.76677703857422","36.76677703857422","675","675","675"
"6829","46.49461364746094","46.49461364746094","46.49461364746094","682","682","682"
"6859","114.21556091308594","114.21556091308594","114.21556091308594","685","685","685"
"6909","73.53551483154297","73.53551483154297","73.53551483154297","690","690","690"
"6919","35.489200592041016","35.489200592041016","35.489200592041016","691","691","691"
"6929","43.598663330078125","43.598663330078125","43.598663330078125","692","692","692"
"6949","93.4180679321289","93.4180679321289","93.4180679321289","694","694","694"
"6969","68.5157470703125","68.5157470703125","68.5157470703125","696","696","696"
"6999","58.97959899902344","58.97959899902344","58.97959899902344","699","699","699"
"7019","73.94195556640625","73.94195556640625","73.94195556640625","701","701","701"
"7029","74.49496459960938","74.49496459960938","74.49496459960938","702","702","702"
"7129","51.02409362792969","51.02409362792969","51.02409362792969","712","712","712"
"7149","86.8343734741211","86.8343734741211","86.8343734741211","714","714","714"
"7189","137.27308654785156","137.27308654785156","137.27308654785156","718","718","718"
"7199","158.31549072265625","158.31549072265625","158.31549072265625","719","719","719"
"7219","73.71633911132812","73.71633911132812","73.71633911132812","721","721","721"
"7239","76.5745620727539","76.5745620727539","76.5745620727539","723","723","723"
"7259","131.43199157714844","131.43199157714844","131.43199157714844","725","725","725"
"7269","54.78422927856445","54.78422927856445","54.78422927856445","726","726","726"
"7289","149.625244140625","149.625244140625","149.625244140625","728","728","728"
"7309","60.71050262451172","60.71050262451172","60.71050262451172","730","730","730"
"7339","45.77882766723633","45.77882766723633","45.77882766723633","733","733","733"
"7449","233.29852294921875","233.29852294921875","233.29852294921875","744","744","744"
"7459","43.103515625","43.103515625","43.103515625","745","745","745"
"7519","172.78561401367188","172.78561401367188","172.78561401367188","751","751","751"
"7549","72.9001235961914","72.9001235961914","72.9001235961914","754","754","754"
"7579","77.738525390625","77.738525390625","77.738525390625","757","757","757"
"7599","46.95143508911133","46.95143508911133","46.95143508911133","759","759","759"
"7609","72.98685455322266","72.98685455322266","72.98685455322266","760","760","760"
"7629","57.30314636230469","57.30314636230469","57.30314636230469","762","762","762"
"7639","49.217079162597656","49.217079162597656","49.217079162597656","763","763","763"
"7689","52.08528518676758","52.08528518676758","52.08528518676758","768","768","768"
"7699","67.84153747558594","67.84153747558594","67.84153747558594","769","769","769"
"7739","36.26081848144531","36.26081848144531","36.26081848144531","773","773","773"
"7759","59.30405807495117","59.30405807495117","59.30405807495117","775","775","775"
"7819","38.46476745605469","38.46476745605469","38.46476745605469","781","781","781"
"7889","134.51319885253906","134.51319885253906","134.51319885253906","788","788","788"
"7899","70.52786254882812","70.52786254882812","70.52786254882812","789","789","789"
"7949","30.07445526123047","30.07445526123047","30.07445526123047","794","794","794"
"8019","42.49891662597656","42.49891662597656","42.49891662597656","801","801","801"
"8049","57.770294189453125","57.770294189453125","57.770294189453125","804","804","804"
"8069","67.08808135986328","67.08808135986328","67.08808135986328","806","806","806"
"8079","216.97836303710938","216.97836303710938","216.97836303710938","807","807","807"
"8129","45.05725860595703","45.05725860595703","45.05725860595703","812","812","812"
"8269","90.8314208984375","90.8314208984375","90.8314208984375","826","826","826"
"8279","75.09586334228516","75.09586334228516","75.09586334228516","827","827","827"
"8329","105.00788879394531","105.00788879394531","105.00788879394531","832","832","832"
"8379","33.43839645385742","33.43839645385742","33.43839645385742","837","837","837"
"8389","48.99116516113281","48.99116516113281","48.99116516113281","838","838","838"
"8399","133.6987762451172","133.6987762451172","133.6987762451172","839","839","839"
"8489","82.58026885986328","82.58026885986328","82.58026885986328","848","848","848"
"8539","80.59780883789062","80.59780883789062","80.59780883789062","853","853","853"
"8549","56.0288200378418","56.0288200378418","56.0288200378418","854","854","854"
"8619","82.03238677978516","82.03238677978516","82.03238677978516","861","861","861"
"8639","142.4684295654297","142.4684295654297","142.4684295654297","863","863","863"
"8709","35.531227111816406","35.531227111816406","35.531227111816406","870","870","870"
"8739","39.232933044433594","39.232933044433594","39.232933044433594","873","873","873"
"8759","53.60686492919922","53.60686492919922","53.60686492919922","875","875","875"
"8779","77.85194396972656","77.85194396972656","77.85194396972656","877","877","877"
"8789","86.85343933105469","86.85343933105469","86.85343933105469","878","878","878"
"8819","68.87382507324219","68.87382507324219","68.87382507324219","881","881","881"
"8829","190.2462158203125","190.2462158203125","190.2462158203125","882","882","882"
"8849","45.844017028808594","45.844017028808594","45.844017028808594","884","884","884"
"8859","33.19891357421875","33.19891357421875","33.19891357421875","885","885","885"
"8889","86.02984619140625","86.02984619140625","86.02984619140625","888","888","888"
"8919","144.26731872558594","144.26731872558594","144.26731872558594","891","891","891"
"8959","51.68278884887695","51.68278884887695","51.68278884887695","895","895","895"
"8989","102.44244384765625","102.44244384765625","102.44244384765625","898","898","898"
"9009","36.954715728759766","36.954715728759766","36.954715728759766","900","900","900"
"9039","101.94964599609375","101.94964599609375","101.94964599609375","903","903","903"
"9059","90.04969024658203","90.04969024658203","90.04969024658203","905","905","905"
"9069","154.2996063232422","154.2996063232422","154.2996063232422","906","906","906"
"9099","82.20716857910156","82.20716857910156","82.20716857910156","909","909","909"
"9129","173.55978393554688","173.55978393554688","173.55978393554688","912","912","912"
"9139","87.2865982055664","87.2865982055664","87.2865982055664","913","913","913"
"9199","45.91054916381836","45.91054916381836","45.91054916381836","919","919","919"
"9209","69.7842025756836","69.7842025756836","69.7842025756836","920","920","920"
"9219","35.54527282714844","35.54527282714844","35.54527282714844","921","921","921"
"9249","90.29289245605469","90.29289245605469","90.29289245605469","924","924","924"
"9259","57.75794219970703","57.75794219970703","57.75794219970703","925","925","925"
"9319","73.17623901367188","73.17623901367188","73.17623901367188","931","931","931"
"9389","41.48998260498047","41.48998260498047","41.48998260498047","938","938","938"
"9399","33.95832061767578","33.95832061767578","33.95832061767578","939","939","939"
"9439","113.27632141113281","113.27632141113281","113.27632141113281","943","943","943"
"9459","64.97110748291016","64.97110748291016","64.97110748291016","945","945","945"
"9469","40.082000732421875","40.082000732421875","40.082000732421875","946","946","946"
"9479","58.886199951171875","58.886199951171875","58.886199951171875","947","947","947"
"9489","30.930004119873047","30.930004119873047","30.930004119873047","948","948","948"
"9499","127.78528594970703","127.78528594970703","127.78528594970703","949","949","949"
"9539","93.91481018066406","93.91481018066406","93.91481018066406","953","953","953"
"9549","43.22761154174805","43.22761154174805","43.22761154174805","954","954","954"
"9589","35.86978530883789","35.86978530883789","35.86978530883789","958","958","958"
"9619","63.039695739746094","63.039695739746094","63.039695739746094","961","961","961"
"9629","117.82748413085938","117.82748413085938","117.82748413085938","962","962","962"
"9649","43.3371696472168","43.3371696472168","43.3371696472168","964","964","964"
"9719","92.57818603515625","92.57818603515625","92.57818603515625","971","971","971"
"9739","75.54540252685547","75.54540252685547","75.54540252685547","973","973","973"
"9759","89.67092895507812","89.67092895507812","89.67092895507812","975","975","975"
"9809","60.51578140258789","60.51578140258789","60.51578140258789","980","980","980"
"9849","49.20160675048828","49.20160675048828","49.20160675048828","984","984","984"
"9889","55.5842170715332","55.5842170715332","55.5842170715332","988","988","988"
"9899","70.71048736572266","70.71048736572266","70.71048736572266","989","989","989"
"9909","79.65936279296875","79.65936279296875","79.65936279296875","990","990","990"
"9939","74.77706909179688","74.77706909179688","74.77706909179688","993","993","993"
"9969","93.22698211669922","93.22698211669922","93.22698211669922","996","996","996"
"9979","54.226600646972656","54.226600646972656","54.226600646972656","997","997","997"
"9989","97.74696350097656","97.74696350097656","97.74696350097656","998","998","998"
"10009","30.11327362060547","30.11327362060547","30.11327362060547","1000","1000","1000"
"10019","35.16912841796875","35.16912841796875","35.16912841796875","1001","1001","1001"
"10029","50.38609313964844","50.38609313964844","50.38609313964844","1002","1002","1002"
"10079","67.09219360351562","67.09219360351562","67.09219360351562","1007","1007","1007"
"10089","35.88481521606445","35.88481521606445","35.88481521606445","1008","1008","1008"
"10099","86.40685272216797","86.40685272216797","86.40685272216797","1009","1009","1009"
"10109","96.90715789794922","96.90715789794922","96.90715789794922","1010","1010","1010"
"10119","69.0308609008789","69.0308609008789","69.0308609008789","1011","1011","1011"
"10129","77.58321380615234","77.58321380615234","77.58321380615234","1012","1012","1012"
"10149","46.46139144897461","46.46139144897461","46.46139144897461","1014","1014","1014"
"10189","39.02710723876953","39.02710723876953","39.02710723876953","1018","1018","1018"
"10199","37.732757568359375","37.732757568359375","37.732757568359375","1019","1019","1019"
