"Step","pretraining - train_loss","pretraining - train_loss__MIN","pretraining - train_loss__MAX"
"0","93.29109954833984","93.29109954833984","93.29109954833984"
"3","81.13755798339844","81.13755798339844","81.13755798339844"
"4","132.3271026611328","132.3271026611328","132.3271026611328"
"5","59.246986389160156","59.246986389160156","59.246986389160156"
"7","55.11642837524414","55.11642837524414","55.11642837524414"
"9","90.67552185058594","90.67552185058594","90.67552185058594"
"11","63.30121612548828","63.30121612548828","63.30121612548828"
"14","85.43753051757812","85.43753051757812","85.43753051757812"
"16","90.10184478759766","90.10184478759766","90.10184478759766"
"17","95.05479431152344","95.05479431152344","95.05479431152344"
"18","98.50579833984375","98.50579833984375","98.50579833984375"
"19","84.44000244140625","84.44000244140625","84.44000244140625"
"20","36.28155517578125","36.28155517578125","36.28155517578125"
"21","83.55723571777344","83.55723571777344","83.55723571777344"
"25","50.48170471191406","50.48170471191406","50.48170471191406"
"26","55.50343322753906","55.50343322753906","55.50343322753906"
"27","37.60140609741211","37.60140609741211","37.60140609741211"
"33","70.0638427734375","70.0638427734375","70.0638427734375"
"34","92.80859375","92.80859375","92.80859375"
"35","59.963218688964844","59.963218688964844","59.963218688964844"
"36","33.33463668823242","33.33463668823242","33.33463668823242"
"39","62.343650817871094","62.343650817871094","62.343650817871094"
"40","73.48916625976562","73.48916625976562","73.48916625976562"
"42","102.25328063964844","102.25328063964844","102.25328063964844"
"44","73.12108612060547","73.12108612060547","73.12108612060547"
"45","34.119361877441406","34.119361877441406","34.119361877441406"
"46","74.86914825439453","74.86914825439453","74.86914825439453"
"48","88.28065490722656","88.28065490722656","88.28065490722656"
"50","80.83920288085938","80.83920288085938","80.83920288085938"
"51","54.771183013916016","54.771183013916016","54.771183013916016"
"52","36.34878158569336","36.34878158569336","36.34878158569336"
"53","82.18086242675781","82.18086242675781","82.18086242675781"
"56","85.1699447631836","85.1699447631836","85.1699447631836"
"57","53.66144943237305","53.66144943237305","53.66144943237305"
"58","43.71863555908203","43.71863555908203","43.71863555908203"
"59","448.9698486328125","448.9698486328125","448.9698486328125"
"62","83.69599914550781","83.69599914550781","83.69599914550781"
"63","37.575294494628906","37.575294494628906","37.575294494628906"
"66","101.39845275878906","101.39845275878906","101.39845275878906"
"67","34.250823974609375","34.250823974609375","34.250823974609375"
"68","48.92470932006836","48.92470932006836","48.92470932006836"
"69","58.54343795776367","58.54343795776367","58.54343795776367"
"70","115.30113220214844","115.30113220214844","115.30113220214844"
"71","102.8367919921875","102.8367919921875","102.8367919921875"
"72","61.536434173583984","61.536434173583984","61.536434173583984"
"73","80.18399047851562","80.18399047851562","80.18399047851562"
"74","110.9054183959961","110.9054183959961","110.9054183959961"
"76","52.21131896972656","52.21131896972656","52.21131896972656"
"77","74.67223358154297","74.67223358154297","74.67223358154297"
"79","45.01250457763672","45.01250457763672","45.01250457763672"
"82","40.27886199951172","40.27886199951172","40.27886199951172"
"83","36.708251953125","36.708251953125","36.708251953125"
"84","64.74168395996094","64.74168395996094","64.74168395996094"
"85","130.5779266357422","130.5779266357422","130.5779266357422"
"86","73.59967803955078","73.59967803955078","73.59967803955078"
"87","70.62142944335938","70.62142944335938","70.62142944335938"
"88","72.48336791992188","72.48336791992188","72.48336791992188"
"89","124.25418853759766","124.25418853759766","124.25418853759766"
"90","155.25987243652344","155.25987243652344","155.25987243652344"
"91","66.67259216308594","66.67259216308594","66.67259216308594"
"93","105.62356567382812","105.62356567382812","105.62356567382812"
"94","87.09088897705078","87.09088897705078","87.09088897705078"
"96","82.28099060058594","82.28099060058594","82.28099060058594"
"97","32.21467971801758","32.21467971801758","32.21467971801758"
"98","64.09798431396484","64.09798431396484","64.09798431396484"
"99","64.11422729492188","64.11422729492188","64.11422729492188"
"100","79.72065734863281","79.72065734863281","79.72065734863281"
"101","85.61297607421875","85.61297607421875","85.61297607421875"
"102","59.78807830810547","59.78807830810547","59.78807830810547"
"103","65.88951110839844","65.88951110839844","65.88951110839844"
"104","50.11387634277344","50.11387634277344","50.11387634277344"
"105","160.766845703125","160.766845703125","160.766845703125"
"107","35.096275329589844","35.096275329589844","35.096275329589844"
"108","75.27057647705078","75.27057647705078","75.27057647705078"
"109","48.295249938964844","48.295249938964844","48.295249938964844"
"112","78.95536804199219","78.95536804199219","78.95536804199219"
"114","69.3076400756836","69.3076400756836","69.3076400756836"
"116","45.552734375","45.552734375","45.552734375"
"117","46.25715637207031","46.25715637207031","46.25715637207031"
"118","83.4796142578125","83.4796142578125","83.4796142578125"
"121","75.15444946289062","75.15444946289062","75.15444946289062"
"123","61.1684684753418","61.1684684753418","61.1684684753418"
"125","67.13152313232422","67.13152313232422","67.13152313232422"
"127","72.60554504394531","72.60554504394531","72.60554504394531"
"128","53.363765716552734","53.363765716552734","53.363765716552734"
"135","55.591957092285156","55.591957092285156","55.591957092285156"
"136","128.16665649414062","128.16665649414062","128.16665649414062"
"138","63.159873962402344","63.159873962402344","63.159873962402344"
"139","72.55546569824219","72.55546569824219","72.55546569824219"
"142","72.37043762207031","72.37043762207031","72.37043762207031"
"143","234.33421325683594","234.33421325683594","234.33421325683594"
"145","61.35469055175781","61.35469055175781","61.35469055175781"
"146","55.34423828125","55.34423828125","55.34423828125"
"148","44.03291320800781","44.03291320800781","44.03291320800781"
"149","73.93801879882812","73.93801879882812","73.93801879882812"
"150","58.873802185058594","58.873802185058594","58.873802185058594"
"152","35.890869140625","35.890869140625","35.890869140625"
"153","100.38455200195312","100.38455200195312","100.38455200195312"
"154","211.30271911621094","211.30271911621094","211.30271911621094"
