"Step","causal_nosinh_pt2 - train_loss","causal_nosinh_pt2 - train_loss__MIN","causal_nosinh_pt2 - train_loss__MAX"
"56","33.28635787963867","33.28635787963867","33.28635787963867"
"57","34.49209213256836","34.49209213256836","34.49209213256836"
"58","30.992891311645508","30.992891311645508","30.992891311645508"
"59","55.66012191772461","55.66012191772461","55.66012191772461"
"60","35.839439392089844","35.839439392089844","35.839439392089844"
"62","44.853214263916016","44.853214263916016","44.853214263916016"
"63","30.75338363647461","30.75338363647461","30.75338363647461"
"65","35.022315979003906","35.022315979003906","35.022315979003906"
"66","38.06737518310547","38.06737518310547","38.06737518310547"
"67","30.149700164794922","30.149700164794922","30.149700164794922"
"68","39.348602294921875","39.348602294921875","39.348602294921875"
"69","40.45119857788086","40.45119857788086","40.45119857788086"
"70","38.06094741821289","38.06094741821289","38.06094741821289"
"71","40.734619140625","40.734619140625","40.734619140625"
"72","33.25238800048828","33.25238800048828","33.25238800048828"
"73","39.83343505859375","39.83343505859375","39.83343505859375"
"74","45.07169723510742","45.07169723510742","45.07169723510742"
"75","29.214174270629883","29.214174270629883","29.214174270629883"
"76","33.62191390991211","33.62191390991211","33.62191390991211"
"77","37.90544128417969","37.90544128417969","37.90544128417969"
"79","32.4939079284668","32.4939079284668","32.4939079284668"
"81","30.906091690063477","30.906091690063477","30.906091690063477"
"82","32.541561126708984","32.541561126708984","32.541561126708984"
"83","31.367877960205078","31.367877960205078","31.367877960205078"
"84","37.23905944824219","37.23905944824219","37.23905944824219"
"85","43.39330291748047","43.39330291748047","43.39330291748047"
"86","40.80671310424805","40.80671310424805","40.80671310424805"
"87","39.9221305847168","39.9221305847168","39.9221305847168"
"88","42.262596130371094","42.262596130371094","42.262596130371094"
"89","40.667327880859375","40.667327880859375","40.667327880859375"
"90","40.88533401489258","40.88533401489258","40.88533401489258"
"91","36.1175422668457","36.1175422668457","36.1175422668457"
"93","38.49420166015625","38.49420166015625","38.49420166015625"
"94","44.33689880371094","44.33689880371094","44.33689880371094"
"95","32.16246795654297","32.16246795654297","32.16246795654297"
"96","30.20214080810547","30.20214080810547","30.20214080810547"
"97","26.584945678710938","26.584945678710938","26.584945678710938"
"98","32.330894470214844","32.330894470214844","32.330894470214844"
"99","36.71763610839844","36.71763610839844","36.71763610839844"
"100","37.784515380859375","37.784515380859375","37.784515380859375"
"101","41.24578094482422","41.24578094482422","41.24578094482422"
"102","36.733943939208984","36.733943939208984","36.733943939208984"
"103","34.85836410522461","34.85836410522461","34.85836410522461"
"104","32.83331298828125","32.83331298828125","32.83331298828125"
"105","40.7128791809082","40.7128791809082","40.7128791809082"
"107","29.614879608154297","29.614879608154297","29.614879608154297"
"108","36.511573791503906","36.511573791503906","36.511573791503906"
"109","34.99772644042969","34.99772644042969","34.99772644042969"
"111","34.99422073364258","34.99422073364258","34.99422073364258"
"112","37.96274185180664","37.96274185180664","37.96274185180664"
"114","33.744361877441406","33.744361877441406","33.744361877441406"
"116","30.130666732788086","30.130666732788086","30.130666732788086"
"117","30.690006256103516","30.690006256103516","30.690006256103516"
"118","39.23759460449219","39.23759460449219","39.23759460449219"
"121","35.45658493041992","35.45658493041992","35.45658493041992"
"122","32.664207458496094","32.664207458496094","32.664207458496094"
"123","44.52235412597656","44.52235412597656","44.52235412597656"
"124","28.52694320678711","28.52694320678711","28.52694320678711"
"125","34.837127685546875","34.837127685546875","34.837127685546875"
"126","38.793312072753906","38.793312072753906","38.793312072753906"
"127","35.46323013305664","35.46323013305664","35.46323013305664"
"128","32.02266311645508","32.02266311645508","32.02266311645508"
"130","40.7922477722168","40.7922477722168","40.7922477722168"
"131","39.34850311279297","39.34850311279297","39.34850311279297"
"133","46.170536041259766","46.170536041259766","46.170536041259766"
"134","31.327848434448242","31.327848434448242","31.327848434448242"
"135","33.747257232666016","33.747257232666016","33.747257232666016"
"136","36.79069519042969","36.79069519042969","36.79069519042969"
"138","31.973995208740234","31.973995208740234","31.973995208740234"
"139","41.46983337402344","41.46983337402344","41.46983337402344"
"142","34.90876388549805","34.90876388549805","34.90876388549805"
"143","80.6951675415039","80.6951675415039","80.6951675415039"
"145","32.89537048339844","32.89537048339844","32.89537048339844"
"146","36.931236267089844","36.931236267089844","36.931236267089844"
"148","33.289154052734375","33.289154052734375","33.289154052734375"
"149","35.02935791015625","35.02935791015625","35.02935791015625"
"150","34.29222869873047","34.29222869873047","34.29222869873047"
"152","31.335697174072266","31.335697174072266","31.335697174072266"
"153","39.46394348144531","39.46394348144531","39.46394348144531"
"154","40.80571365356445","40.80571365356445","40.80571365356445"
"155","33.683448791503906","33.683448791503906","33.683448791503906"
"156","27.934581756591797","27.934581756591797","27.934581756591797"
"157","32.72691345214844","32.72691345214844","32.72691345214844"
"158","44.15120315551758","44.15120315551758","44.15120315551758"
"159","43.14708709716797","43.14708709716797","43.14708709716797"
"160","33.30161666870117","33.30161666870117","33.30161666870117"
"162","37.96404266357422","37.96404266357422","37.96404266357422"
"163","33.38518524169922","33.38518524169922","33.38518524169922"
"164","29.515220642089844","29.515220642089844","29.515220642089844"
"166","32.409912109375","32.409912109375","32.409912109375"
"167","30.807777404785156","30.807777404785156","30.807777404785156"
"168","33.7293815612793","33.7293815612793","33.7293815612793"
"169","33.088287353515625","33.088287353515625","33.088287353515625"
"170","29.624189376831055","29.624189376831055","29.624189376831055"
"171","32.68088912963867","32.68088912963867","32.68088912963867"
"172","30.690383911132812","30.690383911132812","30.690383911132812"
"173","77.56366729736328","77.56366729736328","77.56366729736328"
"174","37.72045135498047","37.72045135498047","37.72045135498047"
"175","39.24871063232422","39.24871063232422","39.24871063232422"
"176","32.643714904785156","32.643714904785156","32.643714904785156"
"177","28.332693099975586","28.332693099975586","28.332693099975586"
"181","43.52251434326172","43.52251434326172","43.52251434326172"
"182","33.959632873535156","33.959632873535156","33.959632873535156"
"183","37.892677307128906","37.892677307128906","37.892677307128906"
"184","48.72499084472656","48.72499084472656","48.72499084472656"
"185","29.654502868652344","29.654502868652344","29.654502868652344"
"187","37.57554244995117","37.57554244995117","37.57554244995117"
"189","39.76787567138672","39.76787567138672","39.76787567138672"
"191","34.879058837890625","34.879058837890625","34.879058837890625"
"192","40.15039825439453","40.15039825439453","40.15039825439453"
"193","33.9234733581543","33.9234733581543","33.9234733581543"
"194","32.19758224487305","32.19758224487305","32.19758224487305"
"195","41.15012741088867","41.15012741088867","41.15012741088867"
"196","29.701038360595703","29.701038360595703","29.701038360595703"
"197","32.5369873046875","32.5369873046875","32.5369873046875"
"201","37.054412841796875","37.054412841796875","37.054412841796875"
"202","48.21728515625","48.21728515625","48.21728515625"
"203","36.99943161010742","36.99943161010742","36.99943161010742"
"204","36.46957778930664","36.46957778930664","36.46957778930664"
"207","37.80022430419922","37.80022430419922","37.80022430419922"
"209","32.09965133666992","32.09965133666992","32.09965133666992"
"211","36.5108642578125","36.5108642578125","36.5108642578125"
"213","47.60562515258789","47.60562515258789","47.60562515258789"
"217","34.254554748535156","34.254554748535156","34.254554748535156"
"219","33.0970573425293","33.0970573425293","33.0970573425293"
"220","31.036457061767578","31.036457061767578","31.036457061767578"
"221","38.056331634521484","38.056331634521484","38.056331634521484"
"222","28.72947883605957","28.72947883605957","28.72947883605957"
"223","33.06386184692383","33.06386184692383","33.06386184692383"
"224","37.883384704589844","37.883384704589844","37.883384704589844"
"225","36.01064682006836","36.01064682006836","36.01064682006836"
"226","34.95978927612305","34.95978927612305","34.95978927612305"
"227","34.907676696777344","34.907676696777344","34.907676696777344"
"228","33.66407012939453","33.66407012939453","33.66407012939453"
"229","39.78010940551758","39.78010940551758","39.78010940551758"
"230","36.07074737548828","36.07074737548828","36.07074737548828"
"231","37.858760833740234","37.858760833740234","37.858760833740234"
"233","38.34682083129883","38.34682083129883","38.34682083129883"
"234","45.03569412231445","45.03569412231445","45.03569412231445"
"235","37.30158233642578","37.30158233642578","37.30158233642578"
"236","34.43560791015625","34.43560791015625","34.43560791015625"
"237","47.69062042236328","47.69062042236328","47.69062042236328"
"238","27.951982498168945","27.951982498168945","27.951982498168945"
"240","35.667606353759766","35.667606353759766","35.667606353759766"
"241","40.51856231689453","40.51856231689453","40.51856231689453"
"242","37.40656280517578","37.40656280517578","37.40656280517578"
"243","50.610443115234375","50.610443115234375","50.610443115234375"
"244","41.975868225097656","41.975868225097656","41.975868225097656"
"246","65.57523345947266","65.57523345947266","65.57523345947266"
"247","30.17949867248535","30.17949867248535","30.17949867248535"
"248","38.89520263671875","38.89520263671875","38.89520263671875"
"249","31.148826599121094","31.148826599121094","31.148826599121094"
"250","38.2770881652832","38.2770881652832","38.2770881652832"
"252","34.02052307128906","34.02052307128906","34.02052307128906"
"253","32.25181198120117","32.25181198120117","32.25181198120117"
"254","29.568862915039062","29.568862915039062","29.568862915039062"
"255","47.234718322753906","47.234718322753906","47.234718322753906"
"256","35.41954803466797","35.41954803466797","35.41954803466797"
"258","38.56060028076172","38.56060028076172","38.56060028076172"
"260","33.183921813964844","33.183921813964844","33.183921813964844"
"261","29.79725456237793","29.79725456237793","29.79725456237793"
"265","29.390338897705078","29.390338897705078","29.390338897705078"
"267","32.65790557861328","32.65790557861328","32.65790557861328"
"269","32.44672775268555","32.44672775268555","32.44672775268555"
"270","28.05400848388672","28.05400848388672","28.05400848388672"
"271","29.866161346435547","29.866161346435547","29.866161346435547"
"272","32.03679275512695","32.03679275512695","32.03679275512695"
"273","38.6164665222168","38.6164665222168","38.6164665222168"
"274","36.053062438964844","36.053062438964844","36.053062438964844"
"275","46.62643814086914","46.62643814086914","46.62643814086914"
"276","30.850833892822266","30.850833892822266","30.850833892822266"
"277","41.544795989990234","41.544795989990234","41.544795989990234"
"278","50.65441131591797","50.65441131591797","50.65441131591797"
"279","37.52788543701172","37.52788543701172","37.52788543701172"
"280","39.86611557006836","39.86611557006836","39.86611557006836"
"282","32.10531234741211","32.10531234741211","32.10531234741211"
"283","35.68027877807617","35.68027877807617","35.68027877807617"
"286","42.63191223144531","42.63191223144531","42.63191223144531"
"287","40.925262451171875","40.925262451171875","40.925262451171875"
"289","43.17655563354492","43.17655563354492","43.17655563354492"
"290","34.7945671081543","34.7945671081543","34.7945671081543"
"291","32.518577575683594","32.518577575683594","32.518577575683594"
"292","38.16132354736328","38.16132354736328","38.16132354736328"
"293","34.631954193115234","34.631954193115234","34.631954193115234"
"294","35.13205337524414","35.13205337524414","35.13205337524414"
"297","33.461978912353516","33.461978912353516","33.461978912353516"
"299","35.604156494140625","35.604156494140625","35.604156494140625"
"300","29.83907127380371","29.83907127380371","29.83907127380371"
"302","30.193023681640625","30.193023681640625","30.193023681640625"
"303","44.763832092285156","44.763832092285156","44.763832092285156"
"304","38.74248504638672","38.74248504638672","38.74248504638672"
"305","36.57377243041992","36.57377243041992","36.57377243041992"
"306","38.4290771484375","38.4290771484375","38.4290771484375"
"307","28.38875961303711","28.38875961303711","28.38875961303711"
"308","34.0805778503418","34.0805778503418","34.0805778503418"
"309","37.60619354248047","37.60619354248047","37.60619354248047"
"313","33.266841888427734","33.266841888427734","33.266841888427734"
"314","36.42237091064453","36.42237091064453","36.42237091064453"
"315","30.18553352355957","30.18553352355957","30.18553352355957"
"316","41.852561950683594","41.852561950683594","41.852561950683594"
"317","29.89975357055664","29.89975357055664","29.89975357055664"
"318","33.31684112548828","33.31684112548828","33.31684112548828"
"319","38.491119384765625","38.491119384765625","38.491119384765625"
"320","30.900630950927734","30.900630950927734","30.900630950927734"
"321","34.302188873291016","34.302188873291016","34.302188873291016"
"322","37.598350524902344","37.598350524902344","37.598350524902344"
"324","45.057682037353516","45.057682037353516","45.057682037353516"
"325","62.24565505981445","62.24565505981445","62.24565505981445"
"326","31.138952255249023","31.138952255249023","31.138952255249023"
"327","33.46165466308594","33.46165466308594","33.46165466308594"
"328","41.79758071899414","41.79758071899414","41.79758071899414"
"330","34.661895751953125","34.661895751953125","34.661895751953125"
"331","37.90686798095703","37.90686798095703","37.90686798095703"
"332","43.65747833251953","43.65747833251953","43.65747833251953"
"333","35.72023010253906","35.72023010253906","35.72023010253906"
"334","38.583824157714844","38.583824157714844","38.583824157714844"
"335","38.33580017089844","38.33580017089844","38.33580017089844"
"336","33.7242546081543","33.7242546081543","33.7242546081543"
"337","36.25529479980469","36.25529479980469","36.25529479980469"
"338","40.27107238769531","40.27107238769531","40.27107238769531"
"339","36.93767547607422","36.93767547607422","36.93767547607422"
"343","43.685333251953125","43.685333251953125","43.685333251953125"
"346","40.245243072509766","40.245243072509766","40.245243072509766"
"347","41.569091796875","41.569091796875","41.569091796875"
"348","35.50381851196289","35.50381851196289","35.50381851196289"
"350","30.518375396728516","30.518375396728516","30.518375396728516"
"352","30.689268112182617","30.689268112182617","30.689268112182617"
"354","37.25417709350586","37.25417709350586","37.25417709350586"
"355","37.0903205871582","37.0903205871582","37.0903205871582"
"359","36.53196716308594","36.53196716308594","36.53196716308594"
"360","34.45112228393555","34.45112228393555","34.45112228393555"
"361","30.48003387451172","30.48003387451172","30.48003387451172"
"362","33.471126556396484","33.471126556396484","33.471126556396484"
"364","46.65303421020508","46.65303421020508","46.65303421020508"
"366","34.91770935058594","34.91770935058594","34.91770935058594"
"367","31.880680084228516","31.880680084228516","31.880680084228516"
"369","29.46019744873047","29.46019744873047","29.46019744873047"
"370","32.68400573730469","32.68400573730469","32.68400573730469"
"371","30.904218673706055","30.904218673706055","30.904218673706055"
"372","37.06892013549805","37.06892013549805","37.06892013549805"
"375","40.937347412109375","40.937347412109375","40.937347412109375"
"376","37.98843765258789","37.98843765258789","37.98843765258789"
"377","33.136016845703125","33.136016845703125","33.136016845703125"
"378","34.289756774902344","34.289756774902344","34.289756774902344"
"381","35.7953987121582","35.7953987121582","35.7953987121582"
"382","45.204105377197266","45.204105377197266","45.204105377197266"
"384","35.80889129638672","35.80889129638672","35.80889129638672"
"387","35.88420867919922","35.88420867919922","35.88420867919922"
"388","31.74317169189453","31.74317169189453","31.74317169189453"
"389","36.267921447753906","36.267921447753906","36.267921447753906"
"391","40.281089782714844","40.281089782714844","40.281089782714844"
"392","31.462417602539062","31.462417602539062","31.462417602539062"
"394","36.682472229003906","36.682472229003906","36.682472229003906"
"396","56.29551696777344","56.29551696777344","56.29551696777344"
"397","39.47638702392578","39.47638702392578","39.47638702392578"
"399","36.55612564086914","36.55612564086914","36.55612564086914"
"400","33.54377746582031","33.54377746582031","33.54377746582031"
"403","33.690032958984375","33.690032958984375","33.690032958984375"
"404","30.428573608398438","30.428573608398438","30.428573608398438"
"405","44.73701477050781","44.73701477050781","44.73701477050781"
"406","33.9395751953125","33.9395751953125","33.9395751953125"
"408","44.0771484375","44.0771484375","44.0771484375"
"409","34.375179290771484","34.375179290771484","34.375179290771484"
"410","35.64802551269531","35.64802551269531","35.64802551269531"
"411","36.4608039855957","36.4608039855957","36.4608039855957"
"413","37.765785217285156","37.765785217285156","37.765785217285156"
"414","36.1453857421875","36.1453857421875","36.1453857421875"
"420","31.951168060302734","31.951168060302734","31.951168060302734"
"422","57.2293701171875","57.2293701171875","57.2293701171875"
"423","37.10708236694336","37.10708236694336","37.10708236694336"
"424","29.3505802154541","29.3505802154541","29.3505802154541"
"425","34.657772064208984","34.657772064208984","34.657772064208984"
"426","38.525230407714844","38.525230407714844","38.525230407714844"
"427","64.69744873046875","64.69744873046875","64.69744873046875"
"428","36.237571716308594","36.237571716308594","36.237571716308594"
"429","36.78532409667969","36.78532409667969","36.78532409667969"
"434","35.18991470336914","35.18991470336914","35.18991470336914"
"435","35.15006637573242","35.15006637573242","35.15006637573242"
"439","34.16143035888672","34.16143035888672","34.16143035888672"
"440","30.991161346435547","30.991161346435547","30.991161346435547"
"441","30.846084594726562","30.846084594726562","30.846084594726562"
"442","34.74163818359375","34.74163818359375","34.74163818359375"
"443","36.36555099487305","36.36555099487305","36.36555099487305"
"444","35.782405853271484","35.782405853271484","35.782405853271484"
"445","35.13093566894531","35.13093566894531","35.13093566894531"
"446","32.78778839111328","32.78778839111328","32.78778839111328"
"449","27.531883239746094","27.531883239746094","27.531883239746094"
"450","44.666038513183594","44.666038513183594","44.666038513183594"
"451","37.149356842041016","37.149356842041016","37.149356842041016"
"452","32.787601470947266","32.787601470947266","32.787601470947266"
"453","54.72038269042969","54.72038269042969","54.72038269042969"
"454","29.653335571289062","29.653335571289062","29.653335571289062"
"455","34.753196716308594","34.753196716308594","34.753196716308594"
"456","32.076690673828125","32.076690673828125","32.076690673828125"
"457","41.91132354736328","41.91132354736328","41.91132354736328"
"458","33.005611419677734","33.005611419677734","33.005611419677734"
"459","37.3729133605957","37.3729133605957","37.3729133605957"
"460","36.35177230834961","36.35177230834961","36.35177230834961"
"461","32.72248458862305","32.72248458862305","32.72248458862305"
"462","35.055999755859375","35.055999755859375","35.055999755859375"
"464","32.810829162597656","32.810829162597656","32.810829162597656"
"466","34.097660064697266","34.097660064697266","34.097660064697266"
"467","36.04977798461914","36.04977798461914","36.04977798461914"
"469","36.11864471435547","36.11864471435547","36.11864471435547"
"470","33.31691360473633","33.31691360473633","33.31691360473633"
"471","36.56960678100586","36.56960678100586","36.56960678100586"
"472","30.177854537963867","30.177854537963867","30.177854537963867"
"473","33.54443359375","33.54443359375","33.54443359375"
"474","30.742977142333984","30.742977142333984","30.742977142333984"
"476","33.293296813964844","33.293296813964844","33.293296813964844"
"478","36.48701095581055","36.48701095581055","36.48701095581055"
"479","32.16340637207031","32.16340637207031","32.16340637207031"
"480","34.28002166748047","34.28002166748047","34.28002166748047"
"481","44.02368927001953","44.02368927001953","44.02368927001953"
"482","31.704975128173828","31.704975128173828","31.704975128173828"
"483","31.213674545288086","31.213674545288086","31.213674545288086"
"486","32.306304931640625","32.306304931640625","32.306304931640625"
"487","36.30805969238281","36.30805969238281","36.30805969238281"
"488","42.14262390136719","42.14262390136719","42.14262390136719"
"489","30.66026496887207","30.66026496887207","30.66026496887207"
"490","36.42974853515625","36.42974853515625","36.42974853515625"
"491","33.91617202758789","33.91617202758789","33.91617202758789"
"492","35.29107666015625","35.29107666015625","35.29107666015625"
"493","38.21075439453125","38.21075439453125","38.21075439453125"
"494","36.280487060546875","36.280487060546875","36.280487060546875"
"495","37.93335723876953","37.93335723876953","37.93335723876953"
"496","52.023048400878906","52.023048400878906","52.023048400878906"
"497","31.26335906982422","31.26335906982422","31.26335906982422"
"498","32.791263580322266","32.791263580322266","32.791263580322266"
"500","31.698497772216797","31.698497772216797","31.698497772216797"
"501","36.381343841552734","36.381343841552734","36.381343841552734"
"502","37.41127395629883","37.41127395629883","37.41127395629883"
"505","46.896644592285156","46.896644592285156","46.896644592285156"
"510","36.94521713256836","36.94521713256836","36.94521713256836"
"511","32.64714050292969","32.64714050292969","32.64714050292969"
"512","37.345458984375","37.345458984375","37.345458984375"
"513","33.4774055480957","33.4774055480957","33.4774055480957"
"514","37.83195495605469","37.83195495605469","37.83195495605469"
"516","33.61039352416992","33.61039352416992","33.61039352416992"
"518","30.337133407592773","30.337133407592773","30.337133407592773"
"519","29.713642120361328","29.713642120361328","29.713642120361328"
"520","33.50572967529297","33.50572967529297","33.50572967529297"
"523","31.90526008605957","31.90526008605957","31.90526008605957"
"525","42.820247650146484","42.820247650146484","42.820247650146484"
"526","41.91262435913086","41.91262435913086","41.91262435913086"
"527","34.93509292602539","34.93509292602539","34.93509292602539"
"528","32.311431884765625","32.311431884765625","32.311431884765625"
"529","35.656185150146484","35.656185150146484","35.656185150146484"
"530","40.91810607910156","40.91810607910156","40.91810607910156"
"531","30.71580696105957","30.71580696105957","30.71580696105957"
"532","32.88236618041992","32.88236618041992","32.88236618041992"
"533","36.80000686645508","36.80000686645508","36.80000686645508"
"534","33.04137420654297","33.04137420654297","33.04137420654297"
"535","30.638925552368164","30.638925552368164","30.638925552368164"
"536","47.03752517700195","47.03752517700195","47.03752517700195"
"537","31.380390167236328","31.380390167236328","31.380390167236328"
"538","45.71538543701172","45.71538543701172","45.71538543701172"
"541","35.38458251953125","35.38458251953125","35.38458251953125"
"542","27.043306350708008","27.043306350708008","27.043306350708008"
"544","57.6819953918457","57.6819953918457","57.6819953918457"
"548","31.055282592773438","31.055282592773438","31.055282592773438"
"549","35.88579559326172","35.88579559326172","35.88579559326172"
"550","34.854366302490234","34.854366302490234","34.854366302490234"
"551","40.35762405395508","40.35762405395508","40.35762405395508"
"553","29.509981155395508","29.509981155395508","29.509981155395508"
"554","31.935455322265625","31.935455322265625","31.935455322265625"
"555","36.766544342041016","36.766544342041016","36.766544342041016"
"559","38.160797119140625","38.160797119140625","38.160797119140625"
"562","30.77936363220215","30.77936363220215","30.77936363220215"
"563","35.66520309448242","35.66520309448242","35.66520309448242"
"564","40.936214447021484","40.936214447021484","40.936214447021484"
"565","38.700477600097656","38.700477600097656","38.700477600097656"
"566","29.032405853271484","29.032405853271484","29.032405853271484"
"567","35.59895706176758","35.59895706176758","35.59895706176758"
"569","39.94035339355469","39.94035339355469","39.94035339355469"
"573","34.795936584472656","34.795936584472656","34.795936584472656"
"574","32.961578369140625","32.961578369140625","32.961578369140625"
"575","34.61227035522461","34.61227035522461","34.61227035522461"
"576","33.199954986572266","33.199954986572266","33.199954986572266"
"577","39.87303161621094","39.87303161621094","39.87303161621094"
"578","35.475982666015625","35.475982666015625","35.475982666015625"
"580","34.08367156982422","34.08367156982422","34.08367156982422"
"581","31.927085876464844","31.927085876464844","31.927085876464844"
"582","34.64243698120117","34.64243698120117","34.64243698120117"
"583","35.92732620239258","35.92732620239258","35.92732620239258"
"584","37.882606506347656","37.882606506347656","37.882606506347656"
"585","31.924869537353516","31.924869537353516","31.924869537353516"
"586","40.63070297241211","40.63070297241211","40.63070297241211"
"588","39.71956253051758","39.71956253051758","39.71956253051758"
"589","44.573822021484375","44.573822021484375","44.573822021484375"
"590","32.413299560546875","32.413299560546875","32.413299560546875"
"591","34.31187438964844","34.31187438964844","34.31187438964844"
"592","41.02976989746094","41.02976989746094","41.02976989746094"
"594","31.91429901123047","31.91429901123047","31.91429901123047"
"595","39.01871109008789","39.01871109008789","39.01871109008789"
"596","34.46632385253906","34.46632385253906","34.46632385253906"
"597","32.87931442260742","32.87931442260742","32.87931442260742"
"598","40.090641021728516","40.090641021728516","40.090641021728516"
"601","33.59041213989258","33.59041213989258","33.59041213989258"
"602","36.02814865112305","36.02814865112305","36.02814865112305"
"603","38.19525146484375","38.19525146484375","38.19525146484375"
"604","36.18876266479492","36.18876266479492","36.18876266479492"
"605","35.78683853149414","35.78683853149414","35.78683853149414"
"606","37.24760437011719","37.24760437011719","37.24760437011719"
"607","33.187782287597656","33.187782287597656","33.187782287597656"
"608","32.681640625","32.681640625","32.681640625"
"609","31.953487396240234","31.953487396240234","31.953487396240234"
"611","78.78158569335938","78.78158569335938","78.78158569335938"
"612","57.06629180908203","57.06629180908203","57.06629180908203"
"613","36.301963806152344","36.301963806152344","36.301963806152344"
"614","32.076412200927734","32.076412200927734","32.076412200927734"
"615","41.600650787353516","41.600650787353516","41.600650787353516"
"616","40.55291748046875","40.55291748046875","40.55291748046875"
"618","38.848575592041016","38.848575592041016","38.848575592041016"
"620","46.72523880004883","46.72523880004883","46.72523880004883"
"621","50.163265228271484","50.163265228271484","50.163265228271484"
"622","35.52531051635742","35.52531051635742","35.52531051635742"
"623","36.457542419433594","36.457542419433594","36.457542419433594"
"624","35.85129165649414","35.85129165649414","35.85129165649414"
"625","32.848976135253906","32.848976135253906","32.848976135253906"
"626","34.406593322753906","34.406593322753906","34.406593322753906"
"627","39.4765625","39.4765625","39.4765625"
"628","41.21970748901367","41.21970748901367","41.21970748901367"
"629","40.45067596435547","40.45067596435547","40.45067596435547"
"630","31.817052841186523","31.817052841186523","31.817052841186523"
"631","30.621952056884766","30.621952056884766","30.621952056884766"
"632","38.810699462890625","38.810699462890625","38.810699462890625"
"633","33.5711669921875","33.5711669921875","33.5711669921875"
"634","42.787899017333984","42.787899017333984","42.787899017333984"
"635","26.929471969604492","26.929471969604492","26.929471969604492"
"637","32.747711181640625","32.747711181640625","32.747711181640625"
"640","32.9884033203125","32.9884033203125","32.9884033203125"
"641","39.738319396972656","39.738319396972656","39.738319396972656"
"642","31.564115524291992","31.564115524291992","31.564115524291992"
"643","43.74441909790039","43.74441909790039","43.74441909790039"
"644","29.23162078857422","29.23162078857422","29.23162078857422"
"645","32.42362976074219","32.42362976074219","32.42362976074219"
"646","36.3832893371582","36.3832893371582","36.3832893371582"
"647","66.4901123046875","66.4901123046875","66.4901123046875"
"648","38.6049690246582","38.6049690246582","38.6049690246582"
"649","38.461395263671875","38.461395263671875","38.461395263671875"
"650","35.53970718383789","35.53970718383789","35.53970718383789"
"651","33.17803192138672","33.17803192138672","33.17803192138672"
"652","28.25029754638672","28.25029754638672","28.25029754638672"
"654","33.84773254394531","33.84773254394531","33.84773254394531"
"656","32.99197006225586","32.99197006225586","32.99197006225586"
"659","35.971683502197266","35.971683502197266","35.971683502197266"
"661","38.9306526184082","38.9306526184082","38.9306526184082"
