"Step","pretraining - train_loss","pretraining - train_loss__MIN","pretraining - train_loss__MAX"
"0","22.644981384277344","22.644981384277344","22.644981384277344"
"1","20.580278396606445","20.580278396606445","20.580278396606445"
"2","19.881895065307617","19.881895065307617","19.881895065307617"
"3","19.59674072265625","19.59674072265625","19.59674072265625"
"4","23.654159545898438","23.654159545898438","23.654159545898438"
"5","21.062999725341797","21.062999725341797","21.062999725341797"
"6","20.638080596923828","20.638080596923828","20.638080596923828"
"7","20.90143585205078","20.90143585205078","20.90143585205078"
"8","25.044025421142578","25.044025421142578","25.044025421142578"
"9","21.980926513671875","21.980926513671875","21.980926513671875"
"10","20.969654083251953","20.969654083251953","20.969654083251953"
"11","23.298952102661133","23.298952102661133","23.298952102661133"
"12","23.276582717895508","23.276582717895508","23.276582717895508"
"13","22.481401443481445","22.481401443481445","22.481401443481445"
"14","24.96578598022461","24.96578598022461","24.96578598022461"
"15","20.721519470214844","20.721519470214844","20.721519470214844"
"16","23.548948287963867","23.548948287963867","23.548948287963867"
"17","23.230487823486328","23.230487823486328","23.230487823486328"
"18","25.81464385986328","25.81464385986328","25.81464385986328"
"19","23.64737892150879","23.64737892150879","23.64737892150879"
"20","19.999683380126953","19.999683380126953","19.999683380126953"
"21","23.757526397705078","23.757526397705078","23.757526397705078"
"22","21.462589263916016","21.462589263916016","21.462589263916016"
"23","21.096572875976562","21.096572875976562","21.096572875976562"
"24","20.17220687866211","20.17220687866211","20.17220687866211"
"25","19.937314987182617","19.937314987182617","19.937314987182617"
"26","18.878198623657227","18.878198623657227","18.878198623657227"
"27","18.665830612182617","18.665830612182617","18.665830612182617"
"28","21.896879196166992","21.896879196166992","21.896879196166992"
"29","23.021337509155273","23.021337509155273","23.021337509155273"
"30","22.160003662109375","22.160003662109375","22.160003662109375"
"31","24.477319717407227","24.477319717407227","24.477319717407227"
"32","20.031917572021484","20.031917572021484","20.031917572021484"
"33","22.36151695251465","22.36151695251465","22.36151695251465"
"34","20.13864517211914","20.13864517211914","20.13864517211914"
"35","20.598609924316406","20.598609924316406","20.598609924316406"
"36","17.840999603271484","17.840999603271484","17.840999603271484"
"37","21.56439971923828","21.56439971923828","21.56439971923828"
"38","20.674283981323242","20.674283981323242","20.674283981323242"
"39","19.463300704956055","19.463300704956055","19.463300704956055"
"40","18.46051788330078","18.46051788330078","18.46051788330078"
"41","24.291797637939453","24.291797637939453","24.291797637939453"
"42","26.222116470336914","26.222116470336914","26.222116470336914"
"43","24.84299087524414","24.84299087524414","24.84299087524414"
"44","22.42251968383789","22.42251968383789","22.42251968383789"
"45","20.061214447021484","20.061214447021484","20.061214447021484"
"46","26.575916290283203","26.575916290283203","26.575916290283203"
"47","20.905550003051758","20.905550003051758","20.905550003051758"
"48","25.641860961914062","25.641860961914062","25.641860961914062"
"49","20.876419067382812","20.876419067382812","20.876419067382812"
"50","20.385587692260742","20.385587692260742","20.385587692260742"
"51","21.266345977783203","21.266345977783203","21.266345977783203"
"52","19.82730484008789","19.82730484008789","19.82730484008789"
"53","22.72222900390625","22.72222900390625","22.72222900390625"
"54","23.479061126708984","23.479061126708984","23.479061126708984"
"55","22.42325210571289","22.42325210571289","22.42325210571289"
"56","22.078786849975586","22.078786849975586","22.078786849975586"
"57","20.48354721069336","20.48354721069336","20.48354721069336"
"58","19.325029373168945","19.325029373168945","19.325029373168945"
"59","30.053871154785156","30.053871154785156","30.053871154785156"
"60","23.838829040527344","23.838829040527344","23.838829040527344"
"61","23.395381927490234","23.395381927490234","23.395381927490234"
"62","23.198354721069336","23.198354721069336","23.198354721069336"
"63","20.441669464111328","20.441669464111328","20.441669464111328"
"64","22.00208854675293","22.00208854675293","22.00208854675293"
"65","23.095420837402344","23.095420837402344","23.095420837402344"
"66","23.78711700439453","23.78711700439453","23.78711700439453"
"67","20.102277755737305","20.102277755737305","20.102277755737305"
"68","19.25722885131836","19.25722885131836","19.25722885131836"
"69","21.180389404296875","21.180389404296875","21.180389404296875"
"70","22.55727767944336","22.55727767944336","22.55727767944336"
"71","21.5689697265625","21.5689697265625","21.5689697265625"
"72","21.822376251220703","21.822376251220703","21.822376251220703"
"73","26.952518463134766","26.952518463134766","26.952518463134766"
"74","25.35283660888672","25.35283660888672","25.35283660888672"
"75","20.480731964111328","20.480731964111328","20.480731964111328"
"76","22.438600540161133","22.438600540161133","22.438600540161133"
"77","24.348920822143555","24.348920822143555","24.348920822143555"
"78","23.884984970092773","23.884984970092773","23.884984970092773"
"79","21.950300216674805","21.950300216674805","21.950300216674805"
"80","20.18014144897461","20.18014144897461","20.18014144897461"
"81","20.809772491455078","20.809772491455078","20.809772491455078"
"82","20.628082275390625","20.628082275390625","20.628082275390625"
"83","19.833927154541016","19.833927154541016","19.833927154541016"
"84","22.499649047851562","22.499649047851562","22.499649047851562"
"85","24.48937225341797","24.48937225341797","24.48937225341797"
"86","22.716472625732422","22.716472625732422","22.716472625732422"
"87","23.247589111328125","23.247589111328125","23.247589111328125"
"88","23.567005157470703","23.567005157470703","23.567005157470703"
"89","23.068376541137695","23.068376541137695","23.068376541137695"
"90","24.92669677734375","24.92669677734375","24.92669677734375"
"91","22.48177146911621","22.48177146911621","22.48177146911621"
"92","20.06572723388672","20.06572723388672","20.06572723388672"
"93","24.84268569946289","24.84268569946289","24.84268569946289"
"94","23.23461151123047","23.23461151123047","23.23461151123047"
"95","20.458433151245117","20.458433151245117","20.458433151245117"
"96","19.365562438964844","19.365562438964844","19.365562438964844"
"97","18.12251091003418","18.12251091003418","18.12251091003418"
"98","19.469524383544922","19.469524383544922","19.469524383544922"
"99","20.50615692138672","20.50615692138672","20.50615692138672"
"100","23.67221450805664","23.67221450805664","23.67221450805664"
"101","23.469209671020508","23.469209671020508","23.469209671020508"
"102","19.548128128051758","19.548128128051758","19.548128128051758"
"103","22.15328598022461","22.15328598022461","22.15328598022461"
"104","21.804611206054688","21.804611206054688","21.804611206054688"
"105","25.58568572998047","25.58568572998047","25.58568572998047"
"106","26.090103149414062","26.090103149414062","26.090103149414062"
"107","19.326871871948242","19.326871871948242","19.326871871948242"
"108","20.433216094970703","20.433216094970703","20.433216094970703"
"109","21.99289321899414","21.99289321899414","21.99289321899414"
"110","23.403127670288086","23.403127670288086","23.403127670288086"
"111","20.959720611572266","20.959720611572266","20.959720611572266"
"112","23.338016510009766","23.338016510009766","23.338016510009766"
"113","22.735074996948242","22.735074996948242","22.735074996948242"
"114","21.824485778808594","21.824485778808594","21.824485778808594"
"115","21.658781051635742","21.658781051635742","21.658781051635742"
"116","20.680696487426758","20.680696487426758","20.680696487426758"
"117","19.319217681884766","19.319217681884766","19.319217681884766"
"118","23.664356231689453","23.664356231689453","23.664356231689453"
"119","19.81972885131836","19.81972885131836","19.81972885131836"
"120","20.23961067199707","20.23961067199707","20.23961067199707"
"121","21.982555389404297","21.982555389404297","21.982555389404297"
"122","20.76688003540039","20.76688003540039","20.76688003540039"
"123","23.380218505859375","23.380218505859375","23.380218505859375"
"124","18.632932662963867","18.632932662963867","18.632932662963867"
"125","22.163057327270508","22.163057327270508","22.163057327270508"
"126","24.575801849365234","24.575801849365234","24.575801849365234"
"127","20.96271324157715","20.96271324157715","20.96271324157715"
"128","20.127477645874023","20.127477645874023","20.127477645874023"
"129","23.861297607421875","23.861297607421875","23.861297607421875"
"130","25.38519859313965","25.38519859313965","25.38519859313965"
"131","22.678878784179688","22.678878784179688","22.678878784179688"
"132","19.955829620361328","19.955829620361328","19.955829620361328"
"133","24.299959182739258","24.299959182739258","24.299959182739258"
"134","20.3017635345459","20.3017635345459","20.3017635345459"
"135","22.50276756286621","22.50276756286621","22.50276756286621"
"136","21.882631301879883","21.882631301879883","21.882631301879883"
"137","22.19135856628418","22.19135856628418","22.19135856628418"
"138","20.795686721801758","20.795686721801758","20.795686721801758"
"139","24.394977569580078","24.394977569580078","24.394977569580078"
"140","20.82442855834961","20.82442855834961","20.82442855834961"
"141","23.8116397857666","23.8116397857666","23.8116397857666"
"142","22.962575912475586","22.962575912475586","22.962575912475586"
"143","39.14715576171875","39.14715576171875","39.14715576171875"
"144","21.355079650878906","21.355079650878906","21.355079650878906"
"145","21.572784423828125","21.572784423828125","21.572784423828125"
"146","22.528942108154297","22.528942108154297","22.528942108154297"
"147","25.61958122253418","25.61958122253418","25.61958122253418"
"148","21.282146453857422","21.282146453857422","21.282146453857422"
"149","21.884681701660156","21.884681701660156","21.884681701660156"
"150","21.660816192626953","21.660816192626953","21.660816192626953"
"151","24.13262367248535","24.13262367248535","24.13262367248535"
"152","20.346370697021484","20.346370697021484","20.346370697021484"
"153","23.95465087890625","23.95465087890625","23.95465087890625"
"154","22.661239624023438","22.661239624023438","22.661239624023438"
"155","21.480735778808594","21.480735778808594","21.480735778808594"
"156","18.46775245666504","18.46775245666504","18.46775245666504"
"157","21.185760498046875","21.185760498046875","21.185760498046875"
"158","23.372161865234375","23.372161865234375","23.372161865234375"
"159","23.2506160736084","23.2506160736084","23.2506160736084"
"160","19.912376403808594","19.912376403808594","19.912376403808594"
"161","20.629016876220703","20.629016876220703","20.629016876220703"
"162","19.756851196289062","19.756851196289062","19.756851196289062"
"163","19.500669479370117","19.500669479370117","19.500669479370117"
"164","18.961837768554688","18.961837768554688","18.961837768554688"
"165","23.35396957397461","23.35396957397461","23.35396957397461"
"166","21.52066993713379","21.52066993713379","21.52066993713379"
"167","20.122215270996094","20.122215270996094","20.122215270996094"
"168","20.58954429626465","20.58954429626465","20.58954429626465"
"169","21.849050521850586","21.849050521850586","21.849050521850586"
