"Step","pretraining - train_loss","pretraining - train_loss__MIN","pretraining - train_loss__MAX"
"36","17.46984100341797","17.46984100341797","17.46984100341797"
"37","21.051834106445312","21.051834106445312","21.051834106445312"
"38","19.983253479003906","19.983253479003906","19.983253479003906"
"39","18.966020584106445","18.966020584106445","18.966020584106445"
"40","17.929243087768555","17.929243087768555","17.929243087768555"
"41","23.6856746673584","23.6856746673584","23.6856746673584"
"42","25.315013885498047","25.315013885498047","25.315013885498047"
"43","23.941974639892578","23.941974639892578","23.941974639892578"
"44","21.55683135986328","21.55683135986328","21.55683135986328"
"45","19.62945556640625","19.62945556640625","19.62945556640625"
"46","25.72909164428711","25.72909164428711","25.72909164428711"
"47","20.317646026611328","20.317646026611328","20.317646026611328"
"48","24.82684898376465","24.82684898376465","24.82684898376465"
"49","20.246376037597656","20.246376037597656","20.246376037597656"
"50","19.997838973999023","19.997838973999023","19.997838973999023"
"51","20.617122650146484","20.617122650146484","20.617122650146484"
"52","19.26008415222168","19.26008415222168","19.26008415222168"
"53","21.592519760131836","21.592519760131836","21.592519760131836"
"54","22.724014282226562","22.724014282226562","22.724014282226562"
"55","21.804155349731445","21.804155349731445","21.804155349731445"
"56","21.310754776000977","21.310754776000977","21.310754776000977"
"57","19.716064453125","19.716064453125","19.716064453125"
"58","18.853666305541992","18.853666305541992","18.853666305541992"
"59","28.708099365234375","28.708099365234375","28.708099365234375"
"60","22.630990982055664","22.630990982055664","22.630990982055664"
"61","22.662662506103516","22.662662506103516","22.662662506103516"
"62","22.25486183166504","22.25486183166504","22.25486183166504"
"63","19.9228458404541","19.9228458404541","19.9228458404541"
"64","21.355525970458984","21.355525970458984","21.355525970458984"
"65","22.218881607055664","22.218881607055664","22.218881607055664"
"66","22.837726593017578","22.837726593017578","22.837726593017578"
"67","19.60460662841797","19.60460662841797","19.60460662841797"
"68","18.718358993530273","18.718358993530273","18.718358993530273"
"69","20.511653900146484","20.511653900146484","20.511653900146484"
"70","21.270931243896484","21.270931243896484","21.270931243896484"
"71","20.7397518157959","20.7397518157959","20.7397518157959"
"72","21.121166229248047","21.121166229248047","21.121166229248047"
"73","26.20024871826172","26.20024871826172","26.20024871826172"
"74","24.357311248779297","24.357311248779297","24.357311248779297"
"75","19.80705451965332","19.80705451965332","19.80705451965332"
"76","21.916465759277344","21.916465759277344","21.916465759277344"
"77","23.515140533447266","23.515140533447266","23.515140533447266"
"78","22.95561981201172","22.95561981201172","22.95561981201172"
"79","21.37604522705078","21.37604522705078","21.37604522705078"
"80","19.702831268310547","19.702831268310547","19.702831268310547"
"81","20.290128707885742","20.290128707885742","20.290128707885742"
"82","20.098037719726562","20.098037719726562","20.098037719726562"
"83","19.34687614440918","19.34687614440918","19.34687614440918"
"84","21.706985473632812","21.706985473632812","21.706985473632812"
"85","23.6274356842041","23.6274356842041","23.6274356842041"
"86","22.162273406982422","22.162273406982422","22.162273406982422"
"87","22.48550796508789","22.48550796508789","22.48550796508789"
"88","22.934730529785156","22.934730529785156","22.934730529785156"
"89","22.29759407043457","22.29759407043457","22.29759407043457"
"90","24.083984375","24.083984375","24.083984375"
"91","21.777347564697266","21.777347564697266","21.777347564697266"
"92","19.642730712890625","19.642730712890625","19.642730712890625"
"93","23.89360809326172","23.89360809326172","23.89360809326172"
"94","22.50002670288086","22.50002670288086","22.50002670288086"
"95","19.85893440246582","19.85893440246582","19.85893440246582"
"96","18.836402893066406","18.836402893066406","18.836402893066406"
"97","17.6927490234375","17.6927490234375","17.6927490234375"
"98","18.85422134399414","18.85422134399414","18.85422134399414"
"99","19.882020950317383","19.882020950317383","19.882020950317383"
"100","22.927152633666992","22.927152633666992","22.927152633666992"
"101","22.75969696044922","22.75969696044922","22.75969696044922"
"102","18.999183654785156","18.999183654785156","18.999183654785156"
"103","21.589893341064453","21.589893341064453","21.589893341064453"
"104","21.183208465576172","21.183208465576172","21.183208465576172"
"105","25.26968765258789","25.26968765258789","25.26968765258789"
"106","25.510639190673828","25.510639190673828","25.510639190673828"
"107","18.847131729125977","18.847131729125977","18.847131729125977"
"108","19.87900161743164","19.87900161743164","19.87900161743164"
"109","21.4410457611084","21.4410457611084","21.4410457611084"
"110","22.91637420654297","22.91637420654297","22.91637420654297"
"111","20.29513931274414","20.29513931274414","20.29513931274414"
"112","22.606632232666016","22.606632232666016","22.606632232666016"
"113","22.113731384277344","22.113731384277344","22.113731384277344"
"114","21.272796630859375","21.272796630859375","21.272796630859375"
"115","21.187604904174805","21.187604904174805","21.187604904174805"
"116","20.21405792236328","20.21405792236328","20.21405792236328"
"117","18.791955947875977","18.791955947875977","18.791955947875977"
"118","23.01844024658203","23.01844024658203","23.01844024658203"
"119","19.13439178466797","19.13439178466797","19.13439178466797"
"120","19.642215728759766","19.642215728759766","19.642215728759766"
"121","21.23019027709961","21.23019027709961","21.23019027709961"
"122","20.18798828125","20.18798828125","20.18798828125"
"123","22.65516471862793","22.65516471862793","22.65516471862793"
"124","18.113142013549805","18.113142013549805","18.113142013549805"
"125","21.616968154907227","21.616968154907227","21.616968154907227"
"126","24.100730895996094","24.100730895996094","24.100730895996094"
"127","20.441631317138672","20.441631317138672","20.441631317138672"
"128","19.61570930480957","19.61570930480957","19.61570930480957"
"129","23.37930679321289","23.37930679321289","23.37930679321289"
"130","24.914894104003906","24.914894104003906","24.914894104003906"
"131","22.181758880615234","22.181758880615234","22.181758880615234"
"132","19.60201072692871","19.60201072692871","19.60201072692871"
"133","23.848724365234375","23.848724365234375","23.848724365234375"
"134","19.784469604492188","19.784469604492188","19.784469604492188"
"135","21.886943817138672","21.886943817138672","21.886943817138672"
"136","21.31326675415039","21.31326675415039","21.31326675415039"
"137","21.48009490966797","21.48009490966797","21.48009490966797"
"138","20.30916976928711","20.30916976928711","20.30916976928711"
"139","23.765541076660156","23.765541076660156","23.765541076660156"
"140","20.267677307128906","20.267677307128906","20.267677307128906"
"141","22.899005889892578","22.899005889892578","22.899005889892578"
"142","22.095075607299805","22.095075607299805","22.095075607299805"
"143","35.72108459472656","35.72108459472656","35.72108459472656"
"144","20.802532196044922","20.802532196044922","20.802532196044922"
"145","20.865253448486328","20.865253448486328","20.865253448486328"
"146","22.191253662109375","22.191253662109375","22.191253662109375"
"147","24.559825897216797","24.559825897216797","24.559825897216797"
"148","20.725446701049805","20.725446701049805","20.725446701049805"
"149","21.163028717041016","21.163028717041016","21.163028717041016"
"150","20.99880027770996","20.99880027770996","20.99880027770996"
"151","23.54145050048828","23.54145050048828","23.54145050048828"
"152","19.871734619140625","19.871734619140625","19.871734619140625"
"153","23.287683486938477","23.287683486938477","23.287683486938477"
"154","21.839815139770508","21.839815139770508","21.839815139770508"
"155","20.851715087890625","20.851715087890625","20.851715087890625"
"156","18.02105712890625","18.02105712890625","18.02105712890625"
"157","20.659852981567383","20.659852981567383","20.659852981567383"
"158","22.406930923461914","22.406930923461914","22.406930923461914"
"159","22.67658805847168","22.67658805847168","22.67658805847168"
"160","19.262144088745117","19.262144088745117","19.262144088745117"
"161","19.970947265625","19.970947265625","19.970947265625"
"162","19.266082763671875","19.266082763671875","19.266082763671875"
"163","18.824892044067383","18.824892044067383","18.824892044067383"
"164","18.47642707824707","18.47642707824707","18.47642707824707"
"165","22.701385498046875","22.701385498046875","22.701385498046875"
"166","20.998275756835938","20.998275756835938","20.998275756835938"
"167","19.808122634887695","19.808122634887695","19.808122634887695"
"168","20.073867797851562","20.073867797851562","20.073867797851562"
"169","21.300838470458984","21.300838470458984","21.300838470458984"
"170","19.276371002197266","19.276371002197266","19.276371002197266"
"171","20.983964920043945","20.983964920043945","20.983964920043945"
"172","17.8874568939209","17.8874568939209","17.8874568939209"
"173","30.579421997070312","30.579421997070312","30.579421997070312"
"174","24.24636459350586","24.24636459350586","24.24636459350586"
"175","22.20243263244629","22.20243263244629","22.20243263244629"
"176","21.289222717285156","21.289222717285156","21.289222717285156"
"177","18.0323486328125","18.0323486328125","18.0323486328125"
"178","20.26728057861328","20.26728057861328","20.26728057861328"
"179","20.82508087158203","20.82508087158203","20.82508087158203"
"180","25.363126754760742","25.363126754760742","25.363126754760742"
"181","22.82611083984375","22.82611083984375","22.82611083984375"
"182","20.033693313598633","20.033693313598633","20.033693313598633"
"183","22.411842346191406","22.411842346191406","22.411842346191406"
"184","24.612810134887695","24.612810134887695","24.612810134887695"
"185","19.367143630981445","19.367143630981445","19.367143630981445"
"186","17.319576263427734","17.319576263427734","17.319576263427734"
"187","20.849672317504883","20.849672317504883","20.849672317504883"
"188","22.30108642578125","22.30108642578125","22.30108642578125"
"189","22.07294273376465","22.07294273376465","22.07294273376465"
"190","21.920555114746094","21.920555114746094","21.920555114746094"
"191","21.689777374267578","21.689777374267578","21.689777374267578"
"192","19.938838958740234","19.938838958740234","19.938838958740234"
"193","20.783100128173828","20.783100128173828","20.783100128173828"
"194","20.73825454711914","20.73825454711914","20.73825454711914"
"195","23.916330337524414","23.916330337524414","23.916330337524414"
"196","19.67061996459961","19.67061996459961","19.67061996459961"
"197","19.154830932617188","19.154830932617188","19.154830932617188"
"198","22.894725799560547","22.894725799560547","22.894725799560547"
"199","23.002573013305664","23.002573013305664","23.002573013305664"
"200","22.043502807617188","22.043502807617188","22.043502807617188"
"201","22.281169891357422","22.281169891357422","22.281169891357422"
"202","20.014421463012695","20.014421463012695","20.014421463012695"
"203","22.566072463989258","22.566072463989258","22.566072463989258"
"204","22.5830078125","22.5830078125","22.5830078125"
"205","21.685298919677734","21.685298919677734","21.685298919677734"
"206","21.909923553466797","21.909923553466797","21.909923553466797"
"207","23.762910842895508","23.762910842895508","23.762910842895508"
"208","23.51136016845703","23.51136016845703","23.51136016845703"
"209","20.68787384033203","20.68787384033203","20.68787384033203"
"210","19.638137817382812","19.638137817382812","19.638137817382812"
"211","22.279556274414062","22.279556274414062","22.279556274414062"
"212","22.16787338256836","22.16787338256836","22.16787338256836"
"213","24.33361053466797","24.33361053466797","24.33361053466797"
"214","20.384946823120117","20.384946823120117","20.384946823120117"
"215","19.543476104736328","19.543476104736328","19.543476104736328"
"216","20.44497299194336","20.44497299194336","20.44497299194336"
"217","20.38763999938965","20.38763999938965","20.38763999938965"
"218","20.727449417114258","20.727449417114258","20.727449417114258"
"219","21.942245483398438","21.942245483398438","21.942245483398438"
"220","19.569425582885742","19.569425582885742","19.569425582885742"
"221","24.626970291137695","24.626970291137695","24.626970291137695"
"222","18.606929779052734","18.606929779052734","18.606929779052734"
"223","22.908565521240234","22.908565521240234","22.908565521240234"
"224","24.415512084960938","24.415512084960938","24.415512084960938"
"225","22.611026763916016","22.611026763916016","22.611026763916016"
"226","22.207786560058594","22.207786560058594","22.207786560058594"
"227","21.458826065063477","21.458826065063477","21.458826065063477"
"228","21.46151351928711","21.46151351928711","21.46151351928711"
"229","22.579662322998047","22.579662322998047","22.579662322998047"
"230","20.52010726928711","20.52010726928711","20.52010726928711"
"231","21.539695739746094","21.539695739746094","21.539695739746094"
"232","22.156843185424805","22.156843185424805","22.156843185424805"
"233","23.04228973388672","23.04228973388672","23.04228973388672"
"234","23.80527687072754","23.80527687072754","23.80527687072754"
"235","22.023212432861328","22.023212432861328","22.023212432861328"
"236","22.090822219848633","22.090822219848633","22.090822219848633"
"237","22.067537307739258","22.067537307739258","22.067537307739258"
"238","18.658525466918945","18.658525466918945","18.658525466918945"
"239","22.150480270385742","22.150480270385742","22.150480270385742"
"240","22.06399917602539","22.06399917602539","22.06399917602539"
"241","23.3514404296875","23.3514404296875","23.3514404296875"
"242","23.123882293701172","23.123882293701172","23.123882293701172"
"243","23.03130340576172","23.03130340576172","23.03130340576172"
"244","23.95211410522461","23.95211410522461","23.95211410522461"
"245","19.555721282958984","19.555721282958984","19.555721282958984"
"246","24.947158813476562","24.947158813476562","24.947158813476562"
"247","18.22970962524414","18.22970962524414","18.22970962524414"
"248","23.04816436767578","23.04816436767578","23.04816436767578"
"249","20.770061492919922","20.770061492919922","20.770061492919922"
"250","22.505613327026367","22.505613327026367","22.505613327026367"
"251","20.583345413208008","20.583345413208008","20.583345413208008"
"252","22.032228469848633","22.032228469848633","22.032228469848633"
"253","20.676864624023438","20.676864624023438","20.676864624023438"
"254","19.541698455810547","19.541698455810547","19.541698455810547"
"255","21.53557777404785","21.53557777404785","21.53557777404785"
"256","22.02172088623047","22.02172088623047","22.02172088623047"
"257","21.058475494384766","21.058475494384766","21.058475494384766"
"258","22.184919357299805","22.184919357299805","22.184919357299805"
"259","20.667560577392578","20.667560577392578","20.667560577392578"
"260","18.075057983398438","18.075057983398438","18.075057983398438"
"261","19.239871978759766","19.239871978759766","19.239871978759766"
"262","22.289152145385742","22.289152145385742","22.289152145385742"
"263","17.338151931762695","17.338151931762695","17.338151931762695"
"264","27.339757919311523","27.339757919311523","27.339757919311523"
"265","18.75914764404297","18.75914764404297","18.75914764404297"
"266","20.381723403930664","20.381723403930664","20.381723403930664"
"267","19.092559814453125","19.092559814453125","19.092559814453125"
"268","19.088300704956055","19.088300704956055","19.088300704956055"
"269","20.846025466918945","20.846025466918945","20.846025466918945"
"270","18.0847225189209","18.0847225189209","18.0847225189209"
"271","18.882781982421875","18.882781982421875","18.882781982421875"
"272","20.78789520263672","20.78789520263672","20.78789520263672"
"273","24.22724151611328","24.22724151611328","24.22724151611328"
"274","22.17835235595703","22.17835235595703","22.17835235595703"
"275","22.602630615234375","22.602630615234375","22.602630615234375"
"276","19.387887954711914","19.387887954711914","19.387887954711914"
"277","24.454444885253906","24.454444885253906","24.454444885253906"
"278","23.686086654663086","23.686086654663086","23.686086654663086"
"279","23.872209548950195","23.872209548950195","23.872209548950195"
"280","21.394752502441406","21.394752502441406","21.394752502441406"
"281","21.188613891601562","21.188613891601562","21.188613891601562"
"282","20.548494338989258","20.548494338989258","20.548494338989258"
"283","22.973630905151367","22.973630905151367","22.973630905151367"
"284","23.530216217041016","23.530216217041016","23.530216217041016"
"285","23.938602447509766","23.938602447509766","23.938602447509766"
"286","23.694934844970703","23.694934844970703","23.694934844970703"
"287","24.965778350830078","24.965778350830078","24.965778350830078"
"288","19.510786056518555","19.510786056518555","19.510786056518555"
"289","23.491283416748047","23.491283416748047","23.491283416748047"
"290","18.87067413330078","18.87067413330078","18.87067413330078"
"291","20.94989776611328","20.94989776611328","20.94989776611328"
"292","21.876373291015625","21.876373291015625","21.876373291015625"
"293","20.112764358520508","20.112764358520508","20.112764358520508"
"294","20.031463623046875","20.031463623046875","20.031463623046875"
"295","21.654630661010742","21.654630661010742","21.654630661010742"
"296","21.792970657348633","21.792970657348633","21.792970657348633"
"297","21.637409210205078","21.637409210205078","21.637409210205078"
"298","18.819684982299805","18.819684982299805","18.819684982299805"
"299","23.039745330810547","23.039745330810547","23.039745330810547"
"300","18.648025512695312","18.648025512695312","18.648025512695312"
"301","18.148147583007812","18.148147583007812","18.148147583007812"
"302","19.034576416015625","19.034576416015625","19.034576416015625"
"303","25.85800552368164","25.85800552368164","25.85800552368164"
"304","19.92929458618164","19.92929458618164","19.92929458618164"
"305","23.959041595458984","23.959041595458984","23.959041595458984"
"306","22.477214813232422","22.477214813232422","22.477214813232422"
"307","18.521671295166016","18.521671295166016","18.521671295166016"
"308","20.89402198791504","20.89402198791504","20.89402198791504"
"309","23.43897247314453","23.43897247314453","23.43897247314453"
"310","22.89227294921875","22.89227294921875","22.89227294921875"
"311","22.84522247314453","22.84522247314453","22.84522247314453"
"312","21.890785217285156","21.890785217285156","21.890785217285156"
"313","20.378156661987305","20.378156661987305","20.378156661987305"
"314","21.715078353881836","21.715078353881836","21.715078353881836"
"315","19.238317489624023","19.238317489624023","19.238317489624023"
"316","23.647253036499023","23.647253036499023","23.647253036499023"
"317","18.324913024902344","18.324913024902344","18.324913024902344"
"318","21.244176864624023","21.244176864624023","21.244176864624023"
"319","21.852432250976562","21.852432250976562","21.852432250976562"
"320","18.922035217285156","18.922035217285156","18.922035217285156"
"321","20.431245803833008","20.431245803833008","20.431245803833008"
"322","22.420345306396484","22.420345306396484","22.420345306396484"
"323","20.063762664794922","20.063762664794922","20.063762664794922"
"324","23.106000900268555","23.106000900268555","23.106000900268555"
"325","29.221343994140625","29.221343994140625","29.221343994140625"
"326","19.819000244140625","19.819000244140625","19.819000244140625"
"327","19.514436721801758","19.514436721801758","19.514436721801758"
"328","25.013090133666992","25.013090133666992","25.013090133666992"
"329","23.468399047851562","23.468399047851562","23.468399047851562"
"330","21.936059951782227","21.936059951782227","21.936059951782227"
"331","23.431612014770508","23.431612014770508","23.431612014770508"
"332","23.42459487915039","23.42459487915039","23.42459487915039"
"333","23.318004608154297","23.318004608154297","23.318004608154297"
"334","23.118236541748047","23.118236541748047","23.118236541748047"
"335","23.82189178466797","23.82189178466797","23.82189178466797"
"336","21.256906509399414","21.256906509399414","21.256906509399414"
"337","20.58366584777832","20.58366584777832","20.58366584777832"
"338","25.760473251342773","25.760473251342773","25.760473251342773"
"339","23.099454879760742","23.099454879760742","23.099454879760742"
"340","27.540119171142578","27.540119171142578","27.540119171142578"
"341","18.01112937927246","18.01112937927246","18.01112937927246"
"342","22.216217041015625","22.216217041015625","22.216217041015625"
"343","24.034957885742188","24.034957885742188","24.034957885742188"
"344","22.610044479370117","22.610044479370117","22.610044479370117"
"345","20.788915634155273","20.788915634155273","20.788915634155273"
"346","22.730682373046875","22.730682373046875","22.730682373046875"
"347","24.152982711791992","24.152982711791992","24.152982711791992"
"348","22.42467498779297","22.42467498779297","22.42467498779297"
"349","22.745891571044922","22.745891571044922","22.745891571044922"
"350","19.150833129882812","19.150833129882812","19.150833129882812"
"351","20.471778869628906","20.471778869628906","20.471778869628906"
"352","19.740171432495117","19.740171432495117","19.740171432495117"
"353","21.500774383544922","21.500774383544922","21.500774383544922"
"354","22.696945190429688","22.696945190429688","22.696945190429688"
"355","22.810466766357422","22.810466766357422","22.810466766357422"
"356","19.781169891357422","19.781169891357422","19.781169891357422"
"357","21.25690460205078","21.25690460205078","21.25690460205078"
"358","21.10508155822754","21.10508155822754","21.10508155822754"
"359","21.383304595947266","21.383304595947266","21.383304595947266"
"360","19.807392120361328","19.807392120361328","19.807392120361328"
"361","20.14201545715332","20.14201545715332","20.14201545715332"
"362","20.839826583862305","20.839826583862305","20.839826583862305"
"363","20.82501220703125","20.82501220703125","20.82501220703125"
"364","20.227813720703125","20.227813720703125","20.227813720703125"
"365","22.77281951904297","22.77281951904297","22.77281951904297"
"366","21.52855682373047","21.52855682373047","21.52855682373047"
"367","20.16815185546875","20.16815185546875","20.16815185546875"
"368","19.265750885009766","19.265750885009766","19.265750885009766"
"369","19.016599655151367","19.016599655151367","19.016599655151367"
"370","21.937686920166016","21.937686920166016","21.937686920166016"
"371","20.255931854248047","20.255931854248047","20.255931854248047"
"372","22.69194793701172","22.69194793701172","22.69194793701172"
"373","20.542097091674805","20.542097091674805","20.542097091674805"
"374","22.49169158935547","22.49169158935547","22.49169158935547"
"375","22.787662506103516","22.787662506103516","22.787662506103516"
"376","22.17354965209961","22.17354965209961","22.17354965209961"
"377","21.880449295043945","21.880449295043945","21.880449295043945"
"378","19.081050872802734","19.081050872802734","19.081050872802734"
"379","21.602113723754883","21.602113723754883","21.602113723754883"
"380","19.561288833618164","19.561288833618164","19.561288833618164"
"381","22.291366577148438","22.291366577148438","22.291366577148438"
"382","24.549654006958008","24.549654006958008","24.549654006958008"
"383","22.079784393310547","22.079784393310547","22.079784393310547"
"384","20.920316696166992","20.920316696166992","20.920316696166992"
"385","20.88847541809082","20.88847541809082","20.88847541809082"
"386","21.092994689941406","21.092994689941406","21.092994689941406"
"387","21.472469329833984","21.472469329833984","21.472469329833984"
"388","18.658851623535156","18.658851623535156","18.658851623535156"
"389","20.586517333984375","20.586517333984375","20.586517333984375"
"390","22.66637420654297","22.66637420654297","22.66637420654297"
"391","23.86956024169922","23.86956024169922","23.86956024169922"
"392","20.316484451293945","20.316484451293945","20.316484451293945"
"393","20.418899536132812","20.418899536132812","20.418899536132812"
"394","21.309181213378906","21.309181213378906","21.309181213378906"
"395","21.257883071899414","21.257883071899414","21.257883071899414"
"396","25.51099395751953","25.51099395751953","25.51099395751953"
"397","21.210041046142578","21.210041046142578","21.210041046142578"
"398","17.10226058959961","17.10226058959961","17.10226058959961"
"399","23.920063018798828","23.920063018798828","23.920063018798828"
"400","21.325305938720703","21.325305938720703","21.325305938720703"
"401","21.77959442138672","21.77959442138672","21.77959442138672"
"402","22.4803409576416","22.4803409576416","22.4803409576416"
"403","20.80769920349121","20.80769920349121","20.80769920349121"
"404","20.078598022460938","20.078598022460938","20.078598022460938"
"405","25.995365142822266","25.995365142822266","25.995365142822266"
"406","21.49210548400879","21.49210548400879","21.49210548400879"
"407","22.616195678710938","22.616195678710938","22.616195678710938"
"408","25.72472381591797","25.72472381591797","25.72472381591797"
"409","19.934162139892578","19.934162139892578","19.934162139892578"
"410","22.81642723083496","22.81642723083496","22.81642723083496"
"411","21.48611831665039","21.48611831665039","21.48611831665039"
"412","22.422801971435547","22.422801971435547","22.422801971435547"
"413","20.811424255371094","20.811424255371094","20.811424255371094"
"414","21.355619430541992","21.355619430541992","21.355619430541992"
"415","21.25058937072754","21.25058937072754","21.25058937072754"
"416","20.82135772705078","20.82135772705078","20.82135772705078"
"417","21.28604507446289","21.28604507446289","21.28604507446289"
"418","21.92384147644043","21.92384147644043","21.92384147644043"
"419","22.483497619628906","22.483497619628906","22.483497619628906"
"420","20.865787506103516","20.865787506103516","20.865787506103516"
"421","22.42599105834961","22.42599105834961","22.42599105834961"
"422","21.50802993774414","21.50802993774414","21.50802993774414"
"423","20.71273422241211","20.71273422241211","20.71273422241211"
"424","19.098094940185547","19.098094940185547","19.098094940185547"
"425","20.998672485351562","20.998672485351562","20.998672485351562"
"426","22.15012550354004","22.15012550354004","22.15012550354004"
"427","26.750381469726562","26.750381469726562","26.750381469726562"
"428","20.308767318725586","20.308767318725586","20.308767318725586"
"429","23.384666442871094","23.384666442871094","23.384666442871094"
"430","21.89804458618164","21.89804458618164","21.89804458618164"
"431","23.932167053222656","23.932167053222656","23.932167053222656"
"432","22.49150848388672","22.49150848388672","22.49150848388672"
"433","21.944406509399414","21.944406509399414","21.944406509399414"
"434","22.075138092041016","22.075138092041016","22.075138092041016"
"435","21.289308547973633","21.289308547973633","21.289308547973633"
"436","22.432296752929688","22.432296752929688","22.432296752929688"
"437","20.931339263916016","20.931339263916016","20.931339263916016"
"438","21.140939712524414","21.140939712524414","21.140939712524414"
"439","21.903066635131836","21.903066635131836","21.903066635131836"
"440","18.87372589111328","18.87372589111328","18.87372589111328"
"441","19.661828994750977","19.661828994750977","19.661828994750977"
"442","22.394460678100586","22.394460678100586","22.394460678100586"
"443","22.087871551513672","22.087871551513672","22.087871551513672"
"444","23.35280418395996","23.35280418395996","23.35280418395996"
"445","23.155139923095703","23.155139923095703","23.155139923095703"
"446","21.012739181518555","21.012739181518555","21.012739181518555"
"447","19.43161392211914","19.43161392211914","19.43161392211914"
"448","21.971572875976562","21.971572875976562","21.971572875976562"
"449","18.67131233215332","18.67131233215332","18.67131233215332"
"450","22.918472290039062","22.918472290039062","22.918472290039062"
"451","24.02322769165039","24.02322769165039","24.02322769165039"
"452","19.28396987915039","19.28396987915039","19.28396987915039"
"453","26.46963119506836","26.46963119506836","26.46963119506836"
"454","19.477622985839844","19.477622985839844","19.477622985839844"
"455","21.917631149291992","21.917631149291992","21.917631149291992"
"456","19.64065170288086","19.64065170288086","19.64065170288086"
"457","23.35733985900879","23.35733985900879","23.35733985900879"
"458","19.740705490112305","19.740705490112305","19.740705490112305"
"459","21.86818504333496","21.86818504333496","21.86818504333496"
"460","22.337753295898438","22.337753295898438","22.337753295898438"
"461","19.69243621826172","19.69243621826172","19.69243621826172"
"462","19.690898895263672","19.690898895263672","19.690898895263672"
"463","18.70368766784668","18.70368766784668","18.70368766784668"
"464","19.385549545288086","19.385549545288086","19.385549545288086"
"465","20.018630981445312","20.018630981445312","20.018630981445312"
"466","20.94854164123535","20.94854164123535","20.94854164123535"
"467","21.836286544799805","21.836286544799805","21.836286544799805"
"468","21.99116325378418","21.99116325378418","21.99116325378418"
"469","21.740020751953125","21.740020751953125","21.740020751953125"
"470","20.60335922241211","20.60335922241211","20.60335922241211"
"471","22.609682083129883","22.609682083129883","22.609682083129883"
"472","19.61882972717285","19.61882972717285","19.61882972717285"
"473","22.944486618041992","22.944486618041992","22.944486618041992"
"474","18.710071563720703","18.710071563720703","18.710071563720703"
"475","21.335426330566406","21.335426330566406","21.335426330566406"
"476","21.255651473999023","21.255651473999023","21.255651473999023"
"477","24.27139663696289","24.27139663696289","24.27139663696289"
"478","20.526714324951172","20.526714324951172","20.526714324951172"
"479","20.463775634765625","20.463775634765625","20.463775634765625"
"480","20.590078353881836","20.590078353881836","20.590078353881836"
"481","24.319963455200195","24.319963455200195","24.319963455200195"
"482","19.49286651611328","19.49286651611328","19.49286651611328"
"483","19.79071807861328","19.79071807861328","19.79071807861328"
"484","21.732152938842773","21.732152938842773","21.732152938842773"
"485","21.172409057617188","21.172409057617188","21.172409057617188"
"486","20.324283599853516","20.324283599853516","20.324283599853516"
"487","22.819190979003906","22.819190979003906","22.819190979003906"
"488","22.012521743774414","22.012521743774414","22.012521743774414"
"489","19.598058700561523","19.598058700561523","19.598058700561523"
"490","22.647748947143555","22.647748947143555","22.647748947143555"
"491","21.147808074951172","21.147808074951172","21.147808074951172"
"492","21.50461769104004","21.50461769104004","21.50461769104004"
"493","22.438644409179688","22.438644409179688","22.438644409179688"
"494","22.857248306274414","22.857248306274414","22.857248306274414"
"495","22.99725341796875","22.99725341796875","22.99725341796875"
"496","26.87887954711914","26.87887954711914","26.87887954711914"
