"Step","train_nocausal_correct_scheduler_pt2 - train_loss","train_nocausal_correct_scheduler_pt2 - train_loss__MIN","train_nocausal_correct_scheduler_pt2 - train_loss__MAX"
"111","36.967987060546875","36.967987060546875","36.967987060546875"
"112","38.9701042175293","38.9701042175293","38.9701042175293"
"113","32.46791458129883","32.46791458129883","32.46791458129883"
"114","34.490501403808594","34.490501403808594","34.490501403808594"
"115","29.932621002197266","29.932621002197266","29.932621002197266"
"116","28.512813568115234","28.512813568115234","28.512813568115234"
"117","26.529499053955078","26.529499053955078","26.529499053955078"
"118","34.490787506103516","34.490787506103516","34.490787506103516"
"119","30.945220947265625","30.945220947265625","30.945220947265625"
"120","31.44391441345215","31.44391441345215","31.44391441345215"
"121","36.65675735473633","36.65675735473633","36.65675735473633"
"122","33.92267990112305","33.92267990112305","33.92267990112305"
"123","36.18083190917969","36.18083190917969","36.18083190917969"
"124","25.942228317260742","25.942228317260742","25.942228317260742"
"125","44.99714660644531","44.99714660644531","44.99714660644531"
"126","36.269920349121094","36.269920349121094","36.269920349121094"
"127","37.16291809082031","37.16291809082031","37.16291809082031"
"128","30.341041564941406","30.341041564941406","30.341041564941406"
"129","34.18964385986328","34.18964385986328","34.18964385986328"
"130","37.63008499145508","37.63008499145508","37.63008499145508"
"131","36.11058807373047","36.11058807373047","36.11058807373047"
"132","26.544431686401367","26.544431686401367","26.544431686401367"
"133","35.929473876953125","35.929473876953125","35.929473876953125"
"134","27.756839752197266","27.756839752197266","27.756839752197266"
"135","31.76846694946289","31.76846694946289","31.76846694946289"
"136","35.3941650390625","35.3941650390625","35.3941650390625"
"137","33.10028839111328","33.10028839111328","33.10028839111328"
"138","30.715160369873047","30.715160369873047","30.715160369873047"
"139","37.28544998168945","37.28544998168945","37.28544998168945"
"140","31.18885040283203","31.18885040283203","31.18885040283203"
"141","51.35247039794922","51.35247039794922","51.35247039794922"
"142","37.54959487915039","37.54959487915039","37.54959487915039"
"143","79.08123016357422","79.08123016357422","79.08123016357422"
"144","35.84246826171875","35.84246826171875","35.84246826171875"
"145","35.161582946777344","35.161582946777344","35.161582946777344"
"146","40.05049133300781","40.05049133300781","40.05049133300781"
"147","43.3529167175293","43.3529167175293","43.3529167175293"
"148","29.23253059387207","29.23253059387207","29.23253059387207"
"149","38.89365768432617","38.89365768432617","38.89365768432617"
"150","34.28691101074219","34.28691101074219","34.28691101074219"
"151","33.143585205078125","33.143585205078125","33.143585205078125"
"152","27.575265884399414","27.575265884399414","27.575265884399414"
"153","38.72774887084961","38.72774887084961","38.72774887084961"
"154","40.05504608154297","40.05504608154297","40.05504608154297"
"155","31.30083465576172","31.30083465576172","31.30083465576172"
"156","24.717395782470703","24.717395782470703","24.717395782470703"
"157","34.931549072265625","34.931549072265625","34.931549072265625"
"158","37.58058166503906","37.58058166503906","37.58058166503906"
"159","37.508487701416016","37.508487701416016","37.508487701416016"
"160","27.91706657409668","27.91706657409668","27.91706657409668"
"161","38.085655212402344","38.085655212402344","38.085655212402344"
"162","33.09250259399414","33.09250259399414","33.09250259399414"
"163","35.53565216064453","35.53565216064453","35.53565216064453"
"164","25.924354553222656","25.924354553222656","25.924354553222656"
"165","40.60490036010742","40.60490036010742","40.60490036010742"
"166","28.944589614868164","28.944589614868164","28.944589614868164"
"167","28.39881706237793","28.39881706237793","28.39881706237793"
"168","34.587486267089844","34.587486267089844","34.587486267089844"
"169","35.69781494140625","35.69781494140625","35.69781494140625"
"170","26.440263748168945","26.440263748168945","26.440263748168945"
"171","32.42570495605469","32.42570495605469","32.42570495605469"
"172","28.54901885986328","28.54901885986328","28.54901885986328"
"173","77.72087097167969","77.72087097167969","77.72087097167969"
"174","36.62610626220703","36.62610626220703","36.62610626220703"
"175","32.165340423583984","32.165340423583984","32.165340423583984"
"176","28.86334991455078","28.86334991455078","28.86334991455078"
"177","25.06770133972168","25.06770133972168","25.06770133972168"
"178","31.04056167602539","31.04056167602539","31.04056167602539"
"179","32.77304458618164","32.77304458618164","32.77304458618164"
"180","51.440731048583984","51.440731048583984","51.440731048583984"
"181","33.881710052490234","33.881710052490234","33.881710052490234"
"182","33.80040740966797","33.80040740966797","33.80040740966797"
"183","38.29109191894531","38.29109191894531","38.29109191894531"
"184","45.687278747558594","45.687278747558594","45.687278747558594"
"185","28.22454833984375","28.22454833984375","28.22454833984375"
"186","24.34398078918457","24.34398078918457","24.34398078918457"
"187","35.41632843017578","35.41632843017578","35.41632843017578"
"188","33.40503692626953","33.40503692626953","33.40503692626953"
"189","39.614742279052734","39.614742279052734","39.614742279052734"
"190","32.57844924926758","32.57844924926758","32.57844924926758"
"191","34.01921463012695","34.01921463012695","34.01921463012695"
"192","41.19841003417969","41.19841003417969","41.19841003417969"
"193","29.0504150390625","29.0504150390625","29.0504150390625"
"194","30.252410888671875","30.252410888671875","30.252410888671875"
"195","38.621360778808594","38.621360778808594","38.621360778808594"
"196","26.822553634643555","26.822553634643555","26.822553634643555"
"197","37.59033203125","37.59033203125","37.59033203125"
"198","34.74870681762695","34.74870681762695","34.74870681762695"
"199","44.02534484863281","44.02534484863281","44.02534484863281"
"200","32.112857818603516","32.112857818603516","32.112857818603516"
"201","33.515907287597656","33.515907287597656","33.515907287597656"
"202","47.351810455322266","47.351810455322266","47.351810455322266"
"203","36.86716842651367","36.86716842651367","36.86716842651367"
"204","34.97667694091797","34.97667694091797","34.97667694091797"
"205","32.50946807861328","32.50946807861328","32.50946807861328"
"206","32.70654296875","32.70654296875","32.70654296875"
"207","33.80428695678711","33.80428695678711","33.80428695678711"
"208","37.852867126464844","37.852867126464844","37.852867126464844"
"209","31.26708984375","31.26708984375","31.26708984375"
"210","32.29785919189453","32.29785919189453","32.29785919189453"
"211","32.71708679199219","32.71708679199219","32.71708679199219"
"212","35.77317428588867","35.77317428588867","35.77317428588867"
"213","40.69033432006836","40.69033432006836","40.69033432006836"
"214","28.382774353027344","28.382774353027344","28.382774353027344"
"215","30.230741500854492","30.230741500854492","30.230741500854492"
"216","33.564998626708984","33.564998626708984","33.564998626708984"
"217","34.25322723388672","34.25322723388672","34.25322723388672"
"218","32.14464569091797","32.14464569091797","32.14464569091797"
"219","29.448116302490234","29.448116302490234","29.448116302490234"
"220","29.137428283691406","29.137428283691406","29.137428283691406"
"221","38.01416015625","38.01416015625","38.01416015625"
"222","25.24199676513672","25.24199676513672","25.24199676513672"
"223","30.339677810668945","30.339677810668945","30.339677810668945"
"224","34.06399154663086","34.06399154663086","34.06399154663086"
"225","31.760101318359375","31.760101318359375","31.760101318359375"
"226","32.631526947021484","32.631526947021484","32.631526947021484"
"227","33.781639099121094","33.781639099121094","33.781639099121094"
"228","37.25392532348633","37.25392532348633","37.25392532348633"
"229","35.23998260498047","35.23998260498047","35.23998260498047"
"230","33.949180603027344","33.949180603027344","33.949180603027344"
"231","37.38291549682617","37.38291549682617","37.38291549682617"
"232","33.410614013671875","33.410614013671875","33.410614013671875"
"233","35.23113250732422","35.23113250732422","35.23113250732422"
"234","40.714271545410156","40.714271545410156","40.714271545410156"
"235","41.27980041503906","41.27980041503906","41.27980041503906"
"236","36.273529052734375","36.273529052734375","36.273529052734375"
"237","43.98952865600586","43.98952865600586","43.98952865600586"
"238","24.787364959716797","24.787364959716797","24.787364959716797"
"239","33.672569274902344","33.672569274902344","33.672569274902344"
"240","31.967662811279297","31.967662811279297","31.967662811279297"
"241","36.48667907714844","36.48667907714844","36.48667907714844"
"242","44.100059509277344","44.100059509277344","44.100059509277344"
"243","38.78387451171875","38.78387451171875","38.78387451171875"
"244","41.455718994140625","41.455718994140625","41.455718994140625"
"245","30.541015625","30.541015625","30.541015625"
"246","43.159969329833984","43.159969329833984","43.159969329833984"
"247","26.241439819335938","26.241439819335938","26.241439819335938"
"248","36.736656188964844","36.736656188964844","36.736656188964844"
"249","27.627986907958984","27.627986907958984","27.627986907958984"
"250","35.06510925292969","35.06510925292969","35.06510925292969"
"251","29.671228408813477","29.671228408813477","29.671228408813477"
"252","30.000686645507812","30.000686645507812","30.000686645507812"
"253","30.527267456054688","30.527267456054688","30.527267456054688"
"254","28.20974349975586","28.20974349975586","28.20974349975586"
"255","37.25662612915039","37.25662612915039","37.25662612915039"
"256","36.037330627441406","36.037330627441406","36.037330627441406"
"257","34.08522033691406","34.08522033691406","34.08522033691406"
"258","36.11466979980469","36.11466979980469","36.11466979980469"
"259","27.81297492980957","27.81297492980957","27.81297492980957"
"260","32.51102066040039","32.51102066040039","32.51102066040039"
"261","26.166305541992188","26.166305541992188","26.166305541992188"
"262","32.274959564208984","32.274959564208984","32.274959564208984"
"263","24.08860206604004","24.08860206604004","24.08860206604004"
"264","46.14445114135742","46.14445114135742","46.14445114135742"
"265","25.790754318237305","25.790754318237305","25.790754318237305"
"266","28.690763473510742","28.690763473510742","28.690763473510742"
"267","32.43061447143555","32.43061447143555","32.43061447143555"
"268","26.37592124938965","26.37592124938965","26.37592124938965"
"269","34.319950103759766","34.319950103759766","34.319950103759766"
"270","31.19255828857422","31.19255828857422","31.19255828857422"
"271","26.579641342163086","26.579641342163086","26.579641342163086"
"272","28.385456085205078","28.385456085205078","28.385456085205078"
"273","39.22336959838867","39.22336959838867","39.22336959838867"
"274","31.308494567871094","31.308494567871094","31.308494567871094"
"275","41.480552673339844","41.480552673339844","41.480552673339844"
"276","28.039398193359375","28.039398193359375","28.039398193359375"
"277","44.87281036376953","44.87281036376953","44.87281036376953"
"278","39.87397766113281","39.87397766113281","39.87397766113281"
"279","34.92281723022461","34.92281723022461","34.92281723022461"
"280","38.02105712890625","38.02105712890625","38.02105712890625"
"281","31.070026397705078","31.070026397705078","31.070026397705078"
"282","29.209930419921875","29.209930419921875","29.209930419921875"
"283","31.774059295654297","31.774059295654297","31.774059295654297"
"284","37.92805480957031","37.92805480957031","37.92805480957031"
"285","35.02753829956055","35.02753829956055","35.02753829956055"
"286","41.243099212646484","41.243099212646484","41.243099212646484"
"287","35.63519287109375","35.63519287109375","35.63519287109375"
"288","29.136096954345703","29.136096954345703","29.136096954345703"
"289","37.718936920166016","37.718936920166016","37.718936920166016"
"290","28.714275360107422","28.714275360107422","28.714275360107422"
"291","28.89087677001953","28.89087677001953","28.89087677001953"
"292","34.283851623535156","34.283851623535156","34.283851623535156"
"293","35.65861892700195","35.65861892700195","35.65861892700195"
"294","33.70526885986328","33.70526885986328","33.70526885986328"
"295","29.846221923828125","29.846221923828125","29.846221923828125"
"296","32.69889831542969","32.69889831542969","32.69889831542969"
"297","30.913944244384766","30.913944244384766","30.913944244384766"
"298","28.750885009765625","28.750885009765625","28.750885009765625"
"299","33.78948974609375","33.78948974609375","33.78948974609375"
"300","25.824848175048828","25.824848175048828","25.824848175048828"
"301","30.92467498779297","30.92467498779297","30.92467498779297"
"302","26.493175506591797","26.493175506591797","26.493175506591797"
"303","39.49391555786133","39.49391555786133","39.49391555786133"
"304","35.4966926574707","35.4966926574707","35.4966926574707"
"305","35.870689392089844","35.870689392089844","35.870689392089844"
"306","38.5010986328125","38.5010986328125","38.5010986328125"
"307","25.161670684814453","25.161670684814453","25.161670684814453"
"308","34.022884368896484","34.022884368896484","34.022884368896484"
"309","37.65546417236328","37.65546417236328","37.65546417236328"
"310","38.381568908691406","38.381568908691406","38.381568908691406"
"311","33.78759002685547","33.78759002685547","33.78759002685547"
"312","40.23997497558594","40.23997497558594","40.23997497558594"
"313","31.001262664794922","31.001262664794922","31.001262664794922"
"314","38.69455337524414","38.69455337524414","38.69455337524414"
"315","27.897037506103516","27.897037506103516","27.897037506103516"
"316","37.33678436279297","37.33678436279297","37.33678436279297"
"317","26.998058319091797","26.998058319091797","26.998058319091797"
"318","29.77470588684082","29.77470588684082","29.77470588684082"
"319","35.10567855834961","35.10567855834961","35.10567855834961"
"320","27.9146728515625","27.9146728515625","27.9146728515625"
"321","29.995540618896484","29.995540618896484","29.995540618896484"
"322","37.371341705322266","37.371341705322266","37.371341705322266"
"323","31.541791915893555","31.541791915893555","31.541791915893555"
"324","36.725013732910156","36.725013732910156","36.725013732910156"
"325","47.196136474609375","47.196136474609375","47.196136474609375"
"326","28.119510650634766","28.119510650634766","28.119510650634766"
"327","28.293699264526367","28.293699264526367","28.293699264526367"
"328","38.89948272705078","38.89948272705078","38.89948272705078"
"329","36.713531494140625","36.713531494140625","36.713531494140625"
"330","30.255138397216797","30.255138397216797","30.255138397216797"
"331","38.8618278503418","38.8618278503418","38.8618278503418"
"332","36.7986946105957","36.7986946105957","36.7986946105957"
"333","33.1866455078125","33.1866455078125","33.1866455078125"
"334","45.75039291381836","45.75039291381836","45.75039291381836"
"335","38.373470306396484","38.373470306396484","38.373470306396484"
"336","29.862348556518555","29.862348556518555","29.862348556518555"
"337","31.542707443237305","31.542707443237305","31.542707443237305"
"338","40.27943420410156","40.27943420410156","40.27943420410156"
"339","37.4635124206543","37.4635124206543","37.4635124206543"
"340","57.54985046386719","57.54985046386719","57.54985046386719"
"341","27.28696632385254","27.28696632385254","27.28696632385254"
"342","31.040496826171875","31.040496826171875","31.040496826171875"
"343","43.16390609741211","43.16390609741211","43.16390609741211"
"344","31.075939178466797","31.075939178466797","31.075939178466797"
"345","29.016803741455078","29.016803741455078","29.016803741455078"
"346","40.13960266113281","40.13960266113281","40.13960266113281"
"347","39.30664825439453","39.30664825439453","39.30664825439453"
"348","32.16094970703125","32.16094970703125","32.16094970703125"
"349","35.187774658203125","35.187774658203125","35.187774658203125"
"350","28.197538375854492","28.197538375854492","28.197538375854492"
"351","45.11376953125","45.11376953125","45.11376953125"
"352","27.20132064819336","27.20132064819336","27.20132064819336"
"353","33.434146881103516","33.434146881103516","33.434146881103516"
"354","32.446449279785156","32.446449279785156","32.446449279785156"
"355","32.05119323730469","32.05119323730469","32.05119323730469"
"356","29.512325286865234","29.512325286865234","29.512325286865234"
"357","37.49788284301758","37.49788284301758","37.49788284301758"
"358","28.645397186279297","28.645397186279297","28.645397186279297"
"359","32.14753723144531","32.14753723144531","32.14753723144531"
"360","33.02213668823242","33.02213668823242","33.02213668823242"
"361","29.002893447875977","29.002893447875977","29.002893447875977"
"362","29.760414123535156","29.760414123535156","29.760414123535156"
"363","36.071468353271484","36.071468353271484","36.071468353271484"
"364","35.74238204956055","35.74238204956055","35.74238204956055"
"365","37.835811614990234","37.835811614990234","37.835811614990234"
"366","31.340450286865234","31.340450286865234","31.340450286865234"
"367","29.50449562072754","29.50449562072754","29.50449562072754"
"368","27.397905349731445","27.397905349731445","27.397905349731445"
"369","26.587068557739258","26.587068557739258","26.587068557739258"
"370","29.034090042114258","29.034090042114258","29.034090042114258"
"371","31.374656677246094","31.374656677246094","31.374656677246094"
"372","38.23774337768555","38.23774337768555","38.23774337768555"
"373","31.348161697387695","31.348161697387695","31.348161697387695"
"374","33.185951232910156","33.185951232910156","33.185951232910156"
"375","38.60016632080078","38.60016632080078","38.60016632080078"
"376","34.074851989746094","34.074851989746094","34.074851989746094"
"377","31.084102630615234","31.084102630615234","31.084102630615234"
"378","30.028587341308594","30.028587341308594","30.028587341308594"
"379","35.87767028808594","35.87767028808594","35.87767028808594"
"380","30.396554946899414","30.396554946899414","30.396554946899414"
"381","32.65913009643555","32.65913009643555","32.65913009643555"
"382","42.70964431762695","42.70964431762695","42.70964431762695"
"383","30.156147003173828","30.156147003173828","30.156147003173828"
"384","31.591230392456055","31.591230392456055","31.591230392456055"
"385","37.964874267578125","37.964874267578125","37.964874267578125"
"386","33.09545135498047","33.09545135498047","33.09545135498047"
"387","35.0001220703125","35.0001220703125","35.0001220703125"
"388","27.958316802978516","27.958316802978516","27.958316802978516"
"389","31.714292526245117","31.714292526245117","31.714292526245117"
"390","35.84754943847656","35.84754943847656","35.84754943847656"
"391","47.216217041015625","47.216217041015625","47.216217041015625"
"392","28.138866424560547","28.138866424560547","28.138866424560547"
"393","28.5587215423584","28.5587215423584","28.5587215423584"
"394","30.789762496948242","30.789762496948242","30.789762496948242"
"395","28.733646392822266","28.733646392822266","28.733646392822266"
"396","50.54981231689453","50.54981231689453","50.54981231689453"
"397","31.43987464904785","31.43987464904785","31.43987464904785"
"398","22.7656192779541","22.7656192779541","22.7656192779541"
"399","36.857887268066406","36.857887268066406","36.857887268066406"
"400","31.748382568359375","31.748382568359375","31.748382568359375"
"401","42.81068420410156","42.81068420410156","42.81068420410156"
"402","36.97283935546875","36.97283935546875","36.97283935546875"
"403","34.74009323120117","34.74009323120117","34.74009323120117"
"404","27.0241641998291","27.0241641998291","27.0241641998291"
"405","39.26984786987305","39.26984786987305","39.26984786987305"
"406","38.44814682006836","38.44814682006836","38.44814682006836"
"407","39.14787292480469","39.14787292480469","39.14787292480469"
"408","38.85443878173828","38.85443878173828","38.85443878173828"
"409","38.78171157836914","38.78171157836914","38.78171157836914"
"410","32.8841552734375","32.8841552734375","32.8841552734375"
"411","34.668331146240234","34.668331146240234","34.668331146240234"
"412","37.063819885253906","37.063819885253906","37.063819885253906"
"413","36.95191955566406","36.95191955566406","36.95191955566406"
"414","31.826820373535156","31.826820373535156","31.826820373535156"
"415","32.95772171020508","32.95772171020508","32.95772171020508"
"416","36.17721939086914","36.17721939086914","36.17721939086914"
"417","36.18613815307617","36.18613815307617","36.18613815307617"
"418","32.921958923339844","32.921958923339844","32.921958923339844"
"419","34.90253448486328","34.90253448486328","34.90253448486328"
"420","28.889841079711914","28.889841079711914","28.889841079711914"
"421","36.807518005371094","36.807518005371094","36.807518005371094"
"422","44.80359649658203","44.80359649658203","44.80359649658203"
"423","35.78456115722656","35.78456115722656","35.78456115722656"
"424","26.007064819335938","26.007064819335938","26.007064819335938"
"425","31.851558685302734","31.851558685302734","31.851558685302734"
"426","36.94807815551758","36.94807815551758","36.94807815551758"
"427","54.94780349731445","54.94780349731445","54.94780349731445"
"428","33.74369812011719","33.74369812011719","33.74369812011719"
"429","33.9094352722168","33.9094352722168","33.9094352722168"
"430","33.964088439941406","33.964088439941406","33.964088439941406"
"431","34.81401062011719","34.81401062011719","34.81401062011719"
"432","31.613964080810547","31.613964080810547","31.613964080810547"
"433","39.861106872558594","39.861106872558594","39.861106872558594"
"434","34.749290466308594","34.749290466308594","34.749290466308594"
"435","32.24077224731445","32.24077224731445","32.24077224731445"
"436","36.12939453125","36.12939453125","36.12939453125"
"437","29.164905548095703","29.164905548095703","29.164905548095703"
"438","31.362728118896484","31.362728118896484","31.362728118896484"
"439","30.436365127563477","30.436365127563477","30.436365127563477"
"440","29.147993087768555","29.147993087768555","29.147993087768555"
"441","26.828353881835938","26.828353881835938","26.828353881835938"
"442","31.94277000427246","31.94277000427246","31.94277000427246"
"443","33.246368408203125","33.246368408203125","33.246368408203125"
"444","32.752716064453125","32.752716064453125","32.752716064453125"
"445","37.72093963623047","37.72093963623047","37.72093963623047"
"446","29.393150329589844","29.393150329589844","29.393150329589844"
"447","28.250619888305664","28.250619888305664","28.250619888305664"
"448","34.86275100708008","34.86275100708008","34.86275100708008"
"449","24.70522689819336","24.70522689819336","24.70522689819336"
"450","38.39763641357422","38.39763641357422","38.39763641357422"
"451","32.47263717651367","32.47263717651367","32.47263717651367"
"452","30.987449645996094","30.987449645996094","30.987449645996094"
"453","42.79957962036133","42.79957962036133","42.79957962036133"
"454","27.431291580200195","27.431291580200195","27.431291580200195"
"455","31.25384521484375","31.25384521484375","31.25384521484375"
"456","27.963977813720703","27.963977813720703","27.963977813720703"
"457","38.892147064208984","38.892147064208984","38.892147064208984"
"458","27.564647674560547","27.564647674560547","27.564647674560547"
"459","32.64405059814453","32.64405059814453","32.64405059814453"
"460","32.70623779296875","32.70623779296875","32.70623779296875"
"461","28.395034790039062","28.395034790039062","28.395034790039062"
"462","30.087825775146484","30.087825775146484","30.087825775146484"
"463","27.129478454589844","27.129478454589844","27.129478454589844"
"464","29.50350570678711","29.50350570678711","29.50350570678711"
"465","43.64805603027344","43.64805603027344","43.64805603027344"
"466","32.11353302001953","32.11353302001953","32.11353302001953"
"467","32.45048904418945","32.45048904418945","32.45048904418945"
"468","34.6158447265625","34.6158447265625","34.6158447265625"
"469","36.70647430419922","36.70647430419922","36.70647430419922"
"470","30.028074264526367","30.028074264526367","30.028074264526367"
"471","35.118438720703125","35.118438720703125","35.118438720703125"
"472","29.500335693359375","29.500335693359375","29.500335693359375"
"473","32.807247161865234","32.807247161865234","32.807247161865234"
"474","30.157020568847656","30.157020568847656","30.157020568847656"
"475","31.91727638244629","31.91727638244629","31.91727638244629"
"476","38.34787368774414","38.34787368774414","38.34787368774414"
"477","39.65131759643555","39.65131759643555","39.65131759643555"
"478","30.68982696533203","30.68982696533203","30.68982696533203"
"479","28.96805191040039","28.96805191040039","28.96805191040039"
"480","33.35289001464844","33.35289001464844","33.35289001464844"
"481","44.13715362548828","44.13715362548828","44.13715362548828"
"482","27.80471420288086","27.80471420288086","27.80471420288086"
"483","28.436763763427734","28.436763763427734","28.436763763427734"
"484","28.983325958251953","28.983325958251953","28.983325958251953"
"485","31.18089485168457","31.18089485168457","31.18089485168457"
"486","31.49701690673828","31.49701690673828","31.49701690673828"
"487","32.406986236572266","32.406986236572266","32.406986236572266"
"488","42.69730758666992","42.69730758666992","42.69730758666992"
"489","26.720279693603516","26.720279693603516","26.720279693603516"
"490","35.14560317993164","35.14560317993164","35.14560317993164"
